seq	s	e	repeat_fraction
GRCm39:chr17	5700000	5800000	0.30892
GRCm39:chr17	5800000	5900000	0.41444
GRCm39:chr17	5900000	6000000	0.26308
GRCm39:chr17	6000000	6100000	0.24182
GRCm39:chr17	6100000	6200000	0.33857
GRCm39:chr17	6200000	6300000	0.23828
GRCm39:chr17	6300000	6400000	0.28314
GRCm39:chr17	6400000	6500000	0.23126
GRCm39:chr17	6600000	6700000	0.26545
GRCm39:chr17	6700000	6800000	0.26038
GRCm39:chr17	6800000	6900000	0.36145
GRCm39:chr17	6900000	7000000	0.37975
GRCm39:chr17	7000000	7100000	0.24756
GRCm39:chr17	7100000	7200000	0.58346
GRCm39:chr17	7200000	7300000	0.23066
GRCm39:chr17	7300000	7400000	0.32194
GRCm39:chr17	7400000	7500000	0.24446
GRCm39:chr17	7500000	7600000	0.1889
GRCm39:chr17	7600000	7700000	0.31215
GRCm39:chr17	7700000	7800000	0.482
GRCm39:chr17	7800000	7900000	0.39342
GRCm39:chr17	7900000	8000000	0.33353
GRCm39:chr17	8000000	8100000	0.26679
GRCm39:chr17	8100000	8200000	0.35555
GRCm39:chr17	8200000	8300000	0.34978
GRCm39:chr17	8300000	8400000	0.25878
GRCm39:chr17	8400000	8500000	0.37733
GRCm39:chr17	8500000	8600000	0.39677
GRCm39:chr17	8600000	8700000	0.37244
GRCm39:chr17	8700000	8800000	0.31209
GRCm39:chr17	8800000	8900000	0.30135
GRCm39:chr17	8900000	9000000	0.42265
GRCm39:chr17	9000000	9100000	0.21152
GRCm39:chr17	9100000	9200000	0.19979
GRCm39:chr17	9200000	9300000	0.28672
GRCm39:chr17	9300000	9400000	0.31045
GRCm39:chr17	9400000	9500000	0.35053
GRCm39:chr17	9500000	9600000	0.42324
GRCm39:chr17	9600000	9700000	0.34657
GRCm39:chr17	9700000	9800000	0.49399
GRCm39:chr17	9800000	9900000	0.34899
GRCm39:chr17	9900000	10000000	0.30799
GRCm39:chr17	10000000	10100000	0.40802
GRCm39:chr17	10100000	10200000	0.2656
GRCm39:chr17	10200000	10300000	0.34412
GRCm39:chr17	10300000	10400000	0.27895
GRCm39:chr17	10400000	10500000	0.27074
GRCm39:chr17	10500000	10600000	0.23497
GRCm39:chr17	10600000	10700000	0.2244
GRCm39:chr17	10700000	10800000	0.21944
GRCm39:chr17	10800000	10900000	0.25221
GRCm39:chr17	10900000	11000000	0.28427
GRCm39:chr17	11000000	11100000	0.28874
GRCm39:chr17	11100000	11200000	0.39655
GRCm39:chr17	11200000	11300000	0.27833
GRCm39:chr17	11300000	11400000	0.31636
GRCm39:chr17	11400000	11500000	0.28703
GRCm39:chr17	11500000	11600000	0.26896
GRCm39:chr17	11600000	11700000	0.29419
GRCm39:chr17	11700000	11800000	0.28388
GRCm39:chr17	11800000	11900000	0.27983
GRCm39:chr17	11900000	12000000	0.32245
GRCm39:chr17	12000000	12100000	0.29168
GRCm39:chr17	12100000	12200000	0.30657
GRCm39:chr17	12200000	12300000	0.49905
GRCm39:chr17	12300000	12400000	0.34602
GRCm39:chr17	12400000	12500000	0.15937
GRCm39:chr17	12500000	12600000	0.3733
GRCm39:chr17	12600000	12700000	0.26722
GRCm39:chr17	12700000	12800000	0.46595
GRCm39:chr17	12800000	12900000	0.38731
GRCm39:chr17	12900000	13000000	0.22458
GRCm39:chr17	13000000	13100000	0.4725
GRCm39:chr17	13100000	13200000	0.33151
GRCm39:chr17	13200000	13300000	0.35915
GRCm39:chr17	13300000	13400000	0.48044
GRCm39:chr17	13400000	13500000	0.3321
GRCm39:chr17	13500000	13600000	0.23968
GRCm39:chr17	13600000	13700000	0.46811
GRCm39:chr17	13700000	13800000	0.39592
GRCm39:chr17	13800000	13900000	0.08463
GRCm39:chr17	13900000	14000000	0.26159
GRCm39:chr17	14000000	14100000	0.3652
GRCm39:chr17	14100000	14200000	0.22421
GRCm39:chr17	14200000	14300000	0.34488
GRCm39:chr17	14300000	14400000	0.31838
GRCm39:chr17	14400000	14500000	0.26122
GRCm39:chr17	14500000	14600000	0.22283
GRCm39:chr17	14600000	14700000	0.17866
GRCm39:chr17	14700000	14800000	0.35713
GRCm39:chr17	14800000	14900000	0.29115
GRCm39:chr17	14900000	15000000	0.33897
GRCm39:chr17	15000000	15100000	0.53824
GRCm39:chr17	15100000	15200000	0.31484
GRCm39:chr17	15200000	15300000	0.32718
GRCm39:chr17	15300000	15400000	0.267
GRCm39:chr17	15400000	15500000	0.24829
GRCm39:chr17	15500000	15600000	0.20831
GRCm39:chr17	15600000	15700000	0.39097
GRCm39:chr17	15700000	15800000	0.42856
GRCm39:chr17	15800000	15900000	0.56901
GRCm39:chr17	15900000	16000000	0.30849
GRCm39:chr17	16000000	16100000	0.37601
GRCm39:chr17	16100000	16200000	0.42787
GRCm39:chr17	16200000	16300000	0.43906
GRCm39:chr17	16300000	16400000	0.533
GRCm39:chr17	16400000	16500000	0.57946
GRCm39:chr17	16500000	16600000	0.55533
GRCm39:chr17	16600000	16700000	0.58615
GRCm39:chr17	16700000	16800000	0.46212
GRCm39:chr17	16800000	16900000	0.55386
GRCm39:chr17	16900000	17000000	0.61381
GRCm39:chr17	17000000	17100000	0.58128
GRCm39:chr17	17100000	17200000	0.65533
GRCm39:chr17	17200000	17300000	0.83821
GRCm39:chr17	17300000	17400000	0.86081
GRCm39:chr17	17400000	17500000	0.83147
GRCm39:chr17	17500000	17600000	0.76777
GRCm39:chr17	17600000	17700000	0.32631
GRCm39:chr17	17700000	17800000	0.38691
GRCm39:chr17	17800000	17900000	0.42251
GRCm39:chr17	17900000	18000000	0.78345
GRCm39:chr17	18000000	18100000	0.58362
GRCm39:chr17	18100000	18200000	0.59985
GRCm39:chr17	18200000	18300000	0.67911
GRCm39:chr17	18300000	18400000	0.80539
GRCm39:chr17	18400000	18500000	0.76491
GRCm39:chr17	18500000	18600000	0.78815
GRCm39:chr17	18600000	18700000	0.77498
GRCm39:chr17	18700000	18800000	0.85268
GRCm39:chr17	18800000	18900000	0.80309
GRCm39:chr17	18900000	19000000	0.77155
GRCm39:chr17	19000000	19100000	0.80363
GRCm39:chr17	19100000	19200000	0.80447
GRCm39:chr17	19200000	19300000	0.82864
GRCm39:chr17	19300000	19400000	0.75604
GRCm39:chr17	19400000	19500000	0.82467
GRCm39:chr17	19500000	19600000	0.76406
GRCm39:chr17	19600000	19700000	0.77511
GRCm39:chr17	19700000	19800000	0.80131
GRCm39:chr17	19800000	19900000	0.77057
GRCm39:chr17	19900000	20000000	0.78764
GRCm39:chr17	20000000	20100000	0.7896
GRCm39:chr17	20100000	20200000	0.89398
GRCm39:chr17	20200000	20300000	0.79508
GRCm39:chr17	20300000	20400000	0.75126
GRCm39:chr17	20400000	20500000	0.63671
GRCm39:chr17	20500000	20600000	0.76885
GRCm39:chr17	20600000	20700000	0.67649
GRCm39:chr17	20700000	20800000	0.6355
GRCm39:chr17	20800000	20900000	0.69655
GRCm39:chr17	20900000	21000000	0.69273
GRCm39:chr17	21000000	21100000	0.75929
GRCm39:chr17	21100000	21200000	0.49836
GRCm39:chr17	21200000	21300000	0.51301
GRCm39:chr17	21300000	21400000	0.25429
GRCm39:chr17	21400000	21500000	0.52173
GRCm39:chr17	21500000	21600000	0.8039
GRCm39:chr17	21600000	21700000	0.75083
GRCm39:chr17	21700000	21800000	0.65378
GRCm39:chr17	21800000	21900000	0.7429
GRCm39:chr17	21900000	22000000	0.58507
GRCm39:chr17	22000000	22100000	0.67659
GRCm39:chr17	22100000	22200000	0.67584
GRCm39:chr17	22200000	22300000	0.51683
GRCm39:chr17	22300000	22400000	0.68829
GRCm39:chr17	22400000	22500000	0.77277
GRCm39:chr17	22500000	22600000	0.64905
GRCm39:chr17	22600000	22700000	0.69969
GRCm39:chr17	22700000	22800000	0.73203
GRCm39:chr17	22800000	22900000	0.82017
GRCm39:chr17	22900000	23000000	0.56839
GRCm39:chr17	23000000	23100000	0.67453
GRCm39:chr17	23100000	23200000	0.79352
GRCm39:chr17	23200000	23300000	0.84578
GRCm39:chr17	23300000	23400000	0.8069
GRCm39:chr17	23400000	23500000	0.82462
GRCm39:chr17	23500000	23600000	0.86404
GRCm39:chr17	23600000	23700000	0.8216
GRCm39:chr17	23700000	23800000	0.60782
GRCm39:chr17	23800000	23900000	0.41773
GRCm39:chr17	23900000	24000000	0.33662
GRCm39:chr17	24000000	24100000	0.39596
GRCm39:chr17	24100000	24200000	0.47589
GRCm39:chr17	24200000	24300000	0.36509
GRCm39:chr17	24300000	24400000	0.36927
GRCm39:chr17	24400000	24500000	0.36062
GRCm39:chr17	24500000	24600000	0.50732
GRCm39:chr17	24600000	24700000	0.34089
GRCm39:chr17	24700000	24800000	0.25816
GRCm39:chr17	24800000	24900000	0.25051
GRCm39:chr17	24900000	25000000	0.37216
GRCm39:chr17	25000000	25100000	0.46032
GRCm39:chr17	25100000	25200000	0.20649
GRCm39:chr17	25200000	25300000	0.27524
GRCm39:chr17	25300000	25400000	0.25188
GRCm39:chr17	25400000	25500000	0.28117
GRCm39:chr17	25500000	25600000	0.40459
GRCm39:chr17	25600000	25700000	0.11775
GRCm39:chr17	25700000	25800000	0.19117
GRCm39:chr17	25800000	25900000	0.23766
GRCm39:chr17	25900000	26000000	0.33575
GRCm39:chr17	26000000	26100000	0.16153
GRCm39:chr17	26100000	26200000	0.29851
GRCm39:chr17	26200000	26300000	0.38951
GRCm39:chr17	26300000	26400000	0.42339
GRCm39:chr17	26400000	26500000	0.39074
GRCm39:chr17	26500000	26600000	0.50038
GRCm39:chr17	26600000	26700000	0.19319
GRCm39:chr17	26700000	26800000	0.28959
GRCm39:chr17	26800000	26900000	0.27673
GRCm39:chr17	26900000	27000000	0.33309
GRCm39:chr17	27000000	27100000	0.39955
GRCm39:chr17	27100000	27200000	0.32087
GRCm39:chr17	27200000	27300000	0.43243
GRCm39:chr17	27300000	27400000	0.2201
GRCm39:chr17	27400000	27500000	0.42727
GRCm39:chr17	27500000	27600000	0.3238
GRCm39:chr17	27600000	27700000	0.24693
GRCm39:chr17	27700000	27800000	0.26282
GRCm39:chr17	27800000	27900000	0.45794
GRCm39:chr17	27900000	28000000	0.28316
GRCm39:chr17	28000000	28100000	0.44534
GRCm39:chr17	28100000	28200000	0.33082
GRCm39:chr17	28200000	28300000	0.19664
GRCm39:chr17	28300000	28400000	0.29045
GRCm39:chr17	28400000	28500000	0.35285
GRCm39:chr17	28500000	28600000	0.35043
GRCm39:chr17	28600000	28700000	0.43235
GRCm39:chr17	28700000	28800000	0.46654
GRCm39:chr17	28800000	28900000	0.42169
GRCm39:chr17	28900000	29000000	0.36794
GRCm39:chr17	29000000	29100000	0.42093
GRCm39:chr17	29100000	29200000	0.45563
GRCm39:chr17	29200000	29300000	0.44851
GRCm39:chr17	29300000	29400000	0.31443
GRCm39:chr17	29400000	29500000	0.34531
GRCm39:chr17	29500000	29600000	0.33415
GRCm39:chr17	29600000	29700000	0.49991
GRCm39:chr17	29700000	29800000	0.51846
GRCm39:chr17	29800000	29900000	0.39995
GRCm39:chr17	29900000	30000000	0.28203
GRCm39:chr17	30000000	30100000	0.33026
GRCm39:chr17	30100000	30200000	0.38829
GRCm39:chr17	30200000	30300000	0.32326
GRCm39:chr17	30300000	30400000	0.33294
GRCm39:chr17	30400000	30500000	0.15504
GRCm39:chr17	30500000	30600000	0.27164
GRCm39:chr17	30600000	30700000	0.18564
GRCm39:chr17	30700000	30800000	0.36453
GRCm39:chr17	30800000	30900000	0.47505
GRCm39:chr17	30900000	31000000	0.41588
GRCm39:chr17	31000000	31100000	0.37843
GRCm39:chr17	31100000	31200000	0.32413
GRCm39:chr17	31200000	31300000	0.2917
GRCm39:chr17	31300000	31400000	0.29162
GRCm39:chr17	31400000	31500000	0.33229
GRCm39:chr17	31500000	31600000	0.3263
GRCm39:chr17	31600000	31700000	0.26087
GRCm39:chr17	31700000	31800000	0.41293
GRCm39:chr17	31800000	31900000	0.34385
GRCm39:chr17	31900000	32000000	0.34679
GRCm39:chr17	32000000	32100000	0.18453
GRCm39:chr17	32100000	32200000	0.42123
GRCm39:chr17	32200000	32300000	0.33465
GRCm39:chr17	32300000	32400000	0.42484
GRCm39:chr17	32400000	32500000	0.3519
GRCm39:chr17	32500000	32600000	0.41294
GRCm39:chr17	32600000	32700000	0.48508
GRCm39:chr17	32700000	32800000	0.5962
GRCm39:chr17	32800000	32900000	0.5231
GRCm39:chr17	32900000	33000000	0.54772
GRCm39:chr17	33000000	33100000	0.57499
GRCm39:chr17	33100000	33200000	0.48964
GRCm39:chr17	33200000	33300000	0.68572
GRCm39:chr17	33300000	33400000	0.60807
GRCm39:chr17	33400000	33500000	0.6059
GRCm39:chr17	33500000	33600000	0.71997
GRCm39:chr17	33600000	33700000	0.72306
GRCm39:chr17	33700000	33800000	0.5024
GRCm39:chr17	33800000	33900000	0.43015
GRCm39:chr17	33900000	34000000	0.58525
GRCm39:chr17	34000000	34100000	0.5924
GRCm39:chr17	34100000	34200000	0.3625
GRCm39:chr17	34200000	34300000	0.3422
GRCm39:chr17	34300000	34400000	0.35542
GRCm39:chr17	34400000	34500000	0.47381
GRCm39:chr17	34500000	34600000	0.37343
GRCm39:chr17	34600000	34700000	0.41038
GRCm39:chr17	34700000	34800000	0.4756
GRCm39:chr17	34800000	34900000	0.21242
GRCm39:chr17	34900000	35000000	0.43984
GRCm39:chr17	35000000	35100000	0.37941
GRCm39:chr17	35100000	35200000	0.3827
GRCm39:chr17	35200000	35300000	0.3803
GRCm39:chr17	35300000	35400000	0.28522
GRCm39:chr17	35400000	35500000	0.36004
GRCm39:chr17	35500000	35600000	0.64196
GRCm39:chr17	35600000	35700000	0.49474
GRCm39:chr17	35700000	35800000	0.39178
GRCm39:chr17	35800000	35900000	0.43789
GRCm39:chr17	35900000	36000000	0.32126
GRCm39:chr17	36000000	36100000	0.49096
GRCm39:chr17	36100000	36200000	0.38481
GRCm39:chr17	36200000	36300000	0.39145
GRCm39:chr17	36300000	36400000	0.5272
GRCm39:chr17	36400000	36500000	0.46364
GRCm39:chr17	36500000	36600000	0.38797
GRCm39:chr17	36600000	36700000	0.63326
GRCm39:chr17	36700000	36800000	0.51355
GRCm39:chr17	36800000	36900000	0.46549
GRCm39:chr17	36900000	37000000	0.63614
GRCm39:chr17	37000000	37100000	0.53159
GRCm39:chr17	37100000	37200000	0.4317
GRCm39:chr17	37200000	37300000	0.38286
GRCm39:chr17	37300000	37400000	0.37899
GRCm39:chr17	37400000	37500000	0.45931
GRCm39:chr17	37500000	37600000	0.47399
GRCm39:chr17	37600000	37700000	0.68065
GRCm39:chr17	37700000	37800000	0.5544
GRCm39:chr17	37800000	37900000	0.61794
GRCm39:chr17	37900000	38000000	0.67499
GRCm39:chr17	38000000	38100000	0.57709
GRCm39:chr17	38100000	38200000	0.61765
GRCm39:chr17	38200000	38300000	0.62179
GRCm39:chr17	38300000	38400000	0.6533
GRCm39:chr17	38400000	38500000	0.69022
GRCm39:chr17	38500000	38600000	0.78048
GRCm39:chr17	38600000	38700000	0.71791
GRCm39:chr17	38700000	38800000	0.69526
GRCm39:chr17	38800000	38900000	0.75995
GRCm39:chr17	38900000	39000000	0.71242
GRCm39:chr17	39000000	39100000	0.79433
GRCm39:chr17	39100000	39200000	0.74415
GRCm39:chr17	39200000	39300000	0.83886
GRCm39:chr17	39300000	39400000	0.72465
GRCm39:chr17	39400000	39500000	0.71323
GRCm39:chr17	39500000	39600000	0.77435
GRCm39:chr17	39600000	39700000	0.71481
GRCm39:chr17	39700000	39800000	0.74381
GRCm39:chr17	39800000	39900000	0.74285
GRCm39:chr17	39900000	40000000	0.75964
GRCm39:chr17	40000000	40100000	0.78262
GRCm39:chr17	40100000	40200000	0.736
GRCm39:chr17	40200000	40300000	0.68475
GRCm39:chr17	40300000	40400000	0.72511
GRCm39:chr17	40400000	40500000	0.70411
GRCm39:chr17	40500000	40600000	0.6154
GRCm39:chr17	40600000	40700000	0.69736
GRCm39:chr17	40700000	40800000	0.61947
GRCm39:chr17	40800000	40900000	0.55395
GRCm39:chr17	40900000	41000000	0.75563
GRCm39:chr17	41000000	41100000	0.68295
GRCm39:chr17	41100000	41200000	0.40414
GRCm39:chr17	41200000	41300000	0.46234
GRCm39:chr17	41300000	41400000	0.63248
GRCm39:chr17	41400000	41500000	0.46957
GRCm39:chr17	41500000	41600000	0.4574
GRCm39:chr17	41600000	41700000	0.58652
GRCm39:chr17	41700000	41800000	0.58315
GRCm39:chr17	41800000	41900000	0.52857
GRCm39:chr17	41900000	42000000	0.64559
GRCm39:chr17	42000000	42100000	0.74289
GRCm39:chr17	42100000	42200000	0.60632
GRCm39:chr17	42200000	42300000	0.60103
GRCm39:chr17	42300000	42400000	0.63333
GRCm39:chr17	42400000	42500000	0.56615
GRCm39:chr17	42500000	42600000	0.60156
GRCm39:chr17	42600000	42700000	0.28402
GRCm39:chr17	42700000	42800000	0.43054
GRCm39:chr17	42800000	42900000	0.33988
GRCm39:chr17	42900000	43000000	0.49605
GRCm39:chr17	43000000	43100000	0.53314
GRCm39:chr17	43100000	43200000	0.39846
GRCm39:chr17	43200000	43300000	0.67207
GRCm39:chr17	43300000	43400000	0.33504
GRCm39:chr17	43400000	43500000	0.57192
GRCm39:chr17	43500000	43600000	0.45355
GRCm39:chr17	43600000	43700000	0.36164
GRCm39:chr17	43700000	43800000	0.33171
GRCm39:chr17	43800000	43900000	0.46432
GRCm39:chr17	43900000	44000000	0.35056
GRCm39:chr17	44000000	44100000	0.46982
GRCm39:chr17	44100000	44200000	0.35882
GRCm39:chr17	44200000	44300000	0.37109
GRCm39:chr17	44300000	44400000	0.35526
GRCm39:chr17	44400000	44500000	0.39065
GRCm39:chr17	44500000	44600000	0.2663
GRCm39:chr17	44600000	44700000	0.37112
GRCm39:chr17	44700000	44800000	0.36376
GRCm39:chr17	44800000	44900000	0.27575
GRCm39:chr17	44900000	45000000	0.18721
GRCm39:chr17	45000000	45100000	0.29718
GRCm39:chr17	45100000	45200000	0.22191
GRCm39:chr17	45200000	45300000	0.38243
GRCm39:chr17	45300000	45400000	0.26093
GRCm39:chr17	45400000	45500000	0.47388
GRCm39:chr17	45500000	45600000	0.33956
GRCm39:chr17	45600000	45700000	0.27943
GRCm39:chr17	45700000	45800000	0.4349
GRCm39:chr17	45800000	45900000	0.30389
GRCm39:chr17	45900000	46000000	0.41291
GRCm39:chr17	46000000	46100000	0.32643
GRCm39:chr17	46100000	46200000	0.32929
GRCm39:chr17	46200000	46300000	0.32466
GRCm39:chr17	46300000	46400000	0.30265
GRCm39:chr17	46400000	46500000	0.37869
GRCm39:chr17	46500000	46600000	0.29084
GRCm39:chr17	46600000	46700000	0.61555
GRCm39:chr17	46700000	46800000	0.29319
GRCm39:chr17	46800000	46900000	0.4015
GRCm39:chr17	46900000	47000000	0.28705
GRCm39:chr17	47000000	47100000	0.46015
GRCm39:chr17	47100000	47200000	0.4791
GRCm39:chr17	47200000	47300000	0.34141
GRCm39:chr17	47300000	47400000	0.63419
GRCm39:chr17	47400000	47500000	0.47866
GRCm39:chr17	47500000	47600000	0.35895
GRCm39:chr17	47600000	47700000	0.35734
GRCm39:chr17	47700000	47800000	0.37916
GRCm39:chr17	47800000	47900000	0.51649
GRCm39:chr17	47900000	48000000	0.3467
GRCm39:chr17	48000000	48100000	0.31072
GRCm39:chr17	48100000	48200000	0.36314
GRCm39:chr17	48200000	48300000	0.37745
GRCm39:chr17	48300000	48400000	0.42222
GRCm39:chr17	48400000	48500000	0.51297
GRCm39:chr17	48500000	48600000	0.5626
GRCm39:chr17	48600000	48700000	0.4777
GRCm39:chr17	48700000	48800000	0.3717
GRCm39:chr17	48800000	48900000	0.47126
GRCm39:chr17	48900000	49000000	0.50098
GRCm39:chr17	49000000	49100000	0.32622
GRCm39:chr17	49100000	49200000	0.38652
GRCm39:chr17	49200000	49300000	0.3418
GRCm39:chr17	49300000	49400000	0.28787
GRCm39:chr17	49400000	49500000	0.48178
GRCm39:chr17	49500000	49600000	0.34771
GRCm39:chr17	49600000	49700000	0.42282
GRCm39:chr17	49700000	49800000	0.37856
GRCm39:chr17	49800000	49900000	0.34603
GRCm39:chr17	49900000	50000000	0.36629
GRCm39:chr17	50000000	50100000	0.36537
GRCm39:chr17	50100000	50200000	0.35084
GRCm39:chr17	50200000	50300000	0.39133
GRCm39:chr17	50300000	50400000	0.30422
GRCm39:chr17	50400000	50500000	0.32356
GRCm39:chr17	50500000	50600000	0.43863
GRCm39:chr17	50600000	50700000	0.46077
GRCm39:chr17	50700000	50800000	0.44272
GRCm39:chr17	50800000	50900000	0.37126
GRCm39:chr17	50900000	51000000	0.41482
GRCm39:chr17	51000000	51100000	0.49339
GRCm39:chr17	51100000	51200000	0.37408
GRCm39:chr17	51200000	51300000	0.45179
GRCm39:chr17	51300000	51400000	0.42539
GRCm39:chr17	51400000	51500000	0.35702
GRCm39:chr17	51500000	51600000	0.52655
GRCm39:chr17	51600000	51700000	0.41462
GRCm39:chr17	51700000	51800000	0.33672
GRCm39:chr17	51800000	51900000	0.29648
GRCm39:chr17	51900000	52000000	0.43687
GRCm39:chr17	52000000	52100000	0.2313
GRCm39:chr17	52100000	52200000	0.3064
GRCm39:chr17	52200000	52300000	0.40861
GRCm39:chr17	52300000	52400000	0.40905
GRCm39:chr17	52400000	52500000	0.32619
GRCm39:chr17	52500000	52600000	0.41219
GRCm39:chr17	52600000	52700000	0.52474
GRCm39:chr17	52700000	52800000	0.49346
GRCm39:chr17	52800000	52900000	0.50793
GRCm39:chr17	52900000	53000000	0.37245
GRCm39:chr17	53000000	53100000	0.41063
GRCm39:chr17	53100000	53200000	0.30878
GRCm39:chr17	53200000	53300000	0.46286
GRCm39:chr17	53300000	53400000	0.66599
GRCm39:chr17	53400000	53500000	0.81536
GRCm39:chr17	53500000	53600000	0.64186
GRCm39:chr17	53600000	53700000	0.72353
GRCm39:chr17	53700000	53800000	0.58517
GRCm39:chr17	53800000	53900000	0.60977
GRCm39:chr17	53900000	54000000	0.3761
GRCm39:chr17	54000000	54100000	0.72049
GRCm39:chr17	54100000	54200000	0.71882
GRCm39:chr17	54200000	54300000	0.67553
GRCm39:chr17	54300000	54400000	0.64514
GRCm39:chr17	54400000	54500000	0.71029
GRCm39:chr17	54500000	54600000	0.47981
GRCm39:chr17	54600000	54700000	0.51192
GRCm39:chr17	54700000	54800000	0.64274
GRCm39:chr17	54800000	54900000	0.69972
GRCm39:chr17	54900000	55000000	0.53142
GRCm39:chr17	55000000	55100000	0.67878
GRCm39:chr17	55100000	55200000	0.6255
GRCm39:chr17	55200000	55300000	0.60387
GRCm39:chr17	55300000	55400000	0.65084
GRCm39:chr17	55400000	55500000	0.63131
GRCm39:chr17	55500000	55600000	0.60072
GRCm39:chr17	55600000	55700000	0.62255
GRCm39:chr17	55700000	55800000	0.41744
GRCm39:chr17	55800000	55900000	0.61783
GRCm39:chr17	55900000	56000000	0.69004
GRCm39:chr17	56000000	56100000	0.5891
GRCm39:chr17	56100000	56200000	0.73028
GRCm39:chr17	56200000	56300000	0.63859
GRCm39:chr17	56300000	56400000	0.33456
GRCm39:chr17	56400000	56500000	0.20705
GRCm39:chr17	56500000	56600000	0.38263
GRCm39:chr17	56600000	56700000	0.21762
GRCm39:chr17	56700000	56800000	0.11775
GRCm39:chr17	56800000	56900000	0.3314
GRCm39:chr17	56900000	57000000	0.37659
GRCm39:chr17	57000000	57100000	0.22924
GRCm39:chr17	57100000	57200000	0.43985
GRCm39:chr17	57200000	57300000	0.49359
GRCm39:chr17	57300000	57400000	0.38233
GRCm39:chr17	57400000	57500000	0.59728
GRCm39:chr17	57500000	57600000	0.39931
GRCm39:chr17	57600000	57700000	0.67085
GRCm39:chr17	57700000	57800000	0.78
GRCm39:chr17	57800000	57900000	0.77156
GRCm39:chr17	57900000	58000000	0.67216
GRCm39:chr17	58000000	58100000	0.53394
GRCm39:chr17	58100000	58200000	0.45342
GRCm39:chr17	58200000	58300000	0.63538
GRCm39:chr17	58300000	58400000	0.45764
GRCm39:chr17	58400000	58500000	0.48958
GRCm39:chr17	58500000	58600000	0.59011
GRCm39:chr17	58600000	58700000	0.46907
GRCm39:chr17	58700000	58800000	0.47436
GRCm39:chr17	58800000	58900000	0.64686
GRCm39:chr17	58900000	59000000	0.57388
GRCm39:chr17	59000000	59100000	0.62644
GRCm39:chr17	59100000	59200000	0.46838
GRCm39:chr17	59200000	59300000	0.34449
GRCm39:chr17	59300000	59400000	0.38313
GRCm39:chr17	59400000	59500000	0.34817
GRCm39:chr17	59500000	59600000	0.43479
GRCm39:chr17	59600000	59700000	0.34288
GRCm39:chr17	59700000	59800000	0.35924
GRCm39:chr17	59800000	59900000	0.55941
GRCm39:chr17	59900000	60000000	0.4546
GRCm39:chr17	60000000	60100000	0.50763
GRCm39:chr17	60100000	60200000	0.53066
GRCm39:chr17	60200000	60300000	0.39306
GRCm39:chr17	60300000	60400000	0.47386
GRCm39:chr17	60400000	60500000	0.42125
GRCm39:chr17	60500000	60600000	0.55979
GRCm39:chr17	60600000	60700000	0.5276
GRCm39:chr17	60700000	60800000	0.58331
GRCm39:chr17	60800000	60900000	0.56408
GRCm39:chr17	60900000	61000000	0.51325
GRCm39:chr17	61000000	61100000	0.62254
GRCm39:chr17	61100000	61200000	0.56591
GRCm39:chr17	61200000	61300000	0.38196
GRCm39:chr17	61300000	61400000	0.53259
GRCm39:chr17	61400000	61500000	0.46342
GRCm39:chr17	61500000	61600000	0.50785
GRCm39:chr17	61600000	61700000	0.62784
GRCm39:chr17	61700000	61800000	0.51615
GRCm39:chr17	61800000	61900000	0.42029
GRCm39:chr17	61900000	62000000	0.51037
GRCm39:chr17	62000000	62100000	0.60812
GRCm39:chr17	62100000	62200000	0.47441
GRCm39:chr17	62200000	62300000	0.46939
GRCm39:chr17	62300000	62400000	0.42723
GRCm39:chr17	62400000	62500000	0.38754
GRCm39:chr17	62500000	62600000	0.31908
GRCm39:chr17	62600000	62700000	0.43333
GRCm39:chr17	62700000	62800000	0.45162
GRCm39:chr17	62800000	62900000	0.31144
GRCm39:chr17	62900000	63000000	0.16894
GRCm39:chr17	63000000	63100000	0.14982
GRCm39:chr17	63100000	63200000	0.12331
GRCm39:chr17	63200000	63300000	0.39964
GRCm39:chr17	63300000	63400000	0.26683
GRCm39:chr17	63400000	63500000	0.25828
GRCm39:chr17	63500000	63600000	0.27305
GRCm39:chr17	63600000	63700000	0.26557
GRCm39:chr17	63700000	63800000	0.30182
GRCm39:chr17	63800000	63900000	0.56098
GRCm39:chr17	63900000	64000000	0.57654
GRCm39:chr17	64000000	64100000	0.52484
GRCm39:chr17	64100000	64200000	0.38352
GRCm39:chr17	64200000	64300000	0.35552
GRCm39:chr17	64300000	64400000	0.29373
GRCm39:chr17	64400000	64500000	0.39419
GRCm39:chr17	64500000	64600000	0.43646
GRCm39:chr17	64600000	64700000	0.47641
GRCm39:chr17	64700000	64800000	0.49901
GRCm39:chr17	64800000	64900000	0.28531
GRCm39:chr17	64900000	65000000	0.24936
GRCm39:chr17	65000000	65100000	0.2023
GRCm39:chr17	65100000	65200000	0.34782
GRCm39:chr17	65200000	65300000	0.32471
GRCm39:chr17	65300000	65400000	0.45346
GRCm39:chr17	65400000	65500000	0.55778
GRCm39:chr17	65500000	65600000	0.48738
GRCm39:chr17	65600000	65700000	0.54867
GRCm39:chr17	65700000	65800000	0.55509
GRCm39:chr17	65800000	65900000	0.49877
GRCm39:chr17	65900000	66000000	0.37623
GRCm39:chr17	66000000	66100000	0.39581
GRCm39:chr17	66100000	66200000	0.36862
GRCm39:chr17	66200000	66300000	0.4617
GRCm39:chr17	66300000	66400000	0.52459
GRCm39:chr17	66400000	66500000	0.46764
GRCm39:chr17	66500000	66600000	0.37716
