chr7	137014596	17800000	17900000	+	chr8	130127694	81850809	81950809	6	100000	8	id:f:0.836837	kc:f:1.06191
chr7	137014596	17800000	17900000	+	chr11	121973369	31190349	31290349	6	100000	8	id:f:0.836837	kc:f:1.06191
chr7	137014596	17900000	18000000	+	chr8	130127694	53330965	53430965	6	100000	8	id:f:0.837087	kc:f:0.937948
chr7	137014596	17900000	18000000	+	chr13	120883175	15073689	15173689	6	100000	8	id:f:0.837087	kc:f:0.937948
chr7	137014596	17900000	18000000	-	chr19	61420004	9429084	9529084	6	100000	8	id:f:0.837087	kc:f:0.937948
chr7	137014596	17900000	18000000	+	chrX	169476592	107638077	107738077	6	100000	8	id:f:0.837087	kc:f:0.937948
chr7	137014596	18000000	18100000	-	chr10	130530862	51684203	51784203	7	100000	8	id:f:0.843654	kc:f:0.943288
chr7	137014596	18000000	18100000	+	chr14	125139656	50496872	50596872	7	100000	8	id:f:0.843654	kc:f:0.943288
chr7	137014596	18000000	18200000	+	chr19	61420004	9354293	9488483	6	200000	8	id:f:0.832904	kc:f:0.820995
chr7	137014596	18000000	18100000	-	chrX	169476592	104464385	104564385	7	100000	8	id:f:0.843654	kc:f:0.943288
chr7	137014596	18400000	18500000	+	chr15	104073951	62898664	62998664	5	100000	8	id:f:0.828845	kc:f:0.90044
chr7	137014596	18500000	18600000	-	chr1	195154279	9111408	9211408	5	100000	8	id:f:0.828969	kc:f:0.933022
chr7	137014596	18500000	18600000	-	chr2	181755017	40968311	41068311	5	100000	8	id:f:0.828969	kc:f:0.933022
chr7	137014596	18500000	18600000	+	chr3	159745316	4507320	4607320	5	100000	8	id:f:0.828969	kc:f:0.933022
chr7	137014596	18500000	18600000	+	chr8	130127694	53330965	53430965	5	100000	8	id:f:0.828969	kc:f:0.933022
chr7	137014596	18500000	18600000	+	chr13	120883175	15073689	15173689	5	100000	8	id:f:0.828969	kc:f:0.933022
chr7	137014596	18500000	18600000	-	chr16	98008968	15753298	15853298	5	100000	8	id:f:0.828969	kc:f:0.933022
chr7	137014596	19100000	19200000	+	chrX	169476592	111750578	111850578	5	100000	8	id:f:0.829093	kc:f:0.786982
chr7	137014596	19300000	19900000	-	chr10	130530862	85698398	86298450	13	600052	9	id:f:0.864467	kc:f:0.965069
chr7	137014596	19900000	20800000	-	chr10	130530862	84702318	85526500	8	900000	8	id:f:0.854185	kc:f:0.983987
chr7	137014596	20900000	21000000	-	chr10	130530862	84493125	84593125	15	100000	9	id:f:0.877024	kc:f:0.885626
chr7	137014596	21100000	21300000	-	chr10	130530862	84197785	84386064	13	200000	8	id:f:0.857428	kc:f:0.881949
chr7	137014596	21300000	21400000	+	chr5	151758149	78172217	78272217	5	100000	8	id:f:0.829093	kc:f:0.894763
chr7	137014596	21300000	21400000	+	chr7	144995196	33398410	33498410	5	100000	8	id:f:0.829093	kc:f:0.894763
chr7	137014596	21300000	21400000	+	chrX	169476592	6531107	6631107	5	100000	8	id:f:0.829093	kc:f:0.894763
chr7	137014596	21400000	22200000	-	chr10	130530862	83314955	84100354	9	800000	8	id:f:0.852538	kc:f:0.957493
chr7	137014596	22300000	23000000	-	chr10	130530862	82449860	83149620	8	700000	8	id:f:0.85377	kc:f:0.966158
chr7	137014596	23000000	23100000	+	chr10	130530862	86536894	86636894	11	100000	9	id:f:0.863453	kc:f:0.989705
chr7	137014596	23200000	24900000	+	chr10	130530862	86733253	88439558	10	1706305	9	id:f:0.865159	kc:f:0.980681
chr7	137014596	24900000	25000000	+	chr17	95294699	30843496	30943496	5	100000	8	id:f:0.829217	kc:f:0.959463
chr7	137014596	25000000	27600000	+	chr10	130530862	88562752	91043228	6	2600000	8	id:f:0.857938	kc:f:0.967185
chr7	137014596	27600000	27700000	-	chrX	169476592	164161412	164261412	6	100000	8	id:f:0.837087	kc:f:0.889573
chr7	137014596	27700000	29800000	+	chr10	130530862	91109021	93234977	20	2125956	9	id:f:0.867689	kc:f:0.978081
chr7	137014596	29900000	31100000	+	chr10	130530862	93314801	94485879	12	1200000	8	id:f:0.85409	kc:f:0.977573
chr7	137014596	31200000	31700000	+	chr10	130530862	94562704	95030082	17	500000	9	id:f:0.870108	kc:f:1.00516
chr7	137014596	31700000	31800000	+	chr5	151758149	121593464	121693464	5	100000	8	id:f:0.828722	kc:f:1.05601
chr7	137014596	31800000	32000000	+	chr10	130530862	95133623	95320888	12	200000	9	id:f:0.863148	kc:f:0.960568
chr7	137014596	32100000	33900000	+	chr10	130530862	95414719	97095745	8	1800000	8	id:f:0.854793	kc:f:0.936548
chr7	137014596	34000000	34500000	+	chr10	130530862	97156212	97678837	6	522625	8	id:f:0.839897	kc:f:0.967228
chr7	137014596	34600000	36900000	+	chr10	130530862	97774332	99968080	10	2300000	8	id:f:0.855729	kc:f:0.964418
chr7	137014596	36900000	37000000	-	chrX	169476592	126090284	126190284	8	100000	8	id:f:0.849478	kc:f:0.946456
chr7	137014596	37000000	37100000	-	chr11	121973369	21824088	21924088	8	100000	8	id:f:0.849604	kc:f:0.980544
chr7	137014596	37000000	37100000	+	chr12	120092757	109154476	109254476	8	100000	8	id:f:0.849604	kc:f:0.980544
chr7	137014596	37000000	37100000	-	chr13	120883175	85789045	85889045	8	100000	8	id:f:0.849604	kc:f:0.980544
chr7	137014596	37100000	37400000	+	chr10	130530862	100207830	100508535	7	300705	8	id:f:0.85048	kc:f:0.952648
chr7	137014596	37400000	37500000	+	chr6	149588044	66724793	66824793	6	100000	8	id:f:0.837087	kc:f:0.897715
chr7	137014596	37500000	37700000	+	chr10	130530862	100591243	100765028	8	200000	8	id:f:0.846567	kc:f:0.898452
chr7	137014596	37700000	37800000	-	chr2	181755017	18249196	18349196	5	100000	8	id:f:0.829093	kc:f:0.81143
chr7	137014596	37800000	37900000	+	chr10	130530862	100857718	100957718	8	100000	8	id:f:0.849604	kc:f:1.02155
chr7	137014596	37900000	38000000	-	chr2	181755017	40994245	41094245	7	100000	8	id:f:0.843654	kc:f:0.889537
chr7	137014596	37900000	38000000	-	chr15	104073951	46834398	46934398	7	100000	8	id:f:0.843654	kc:f:0.889537
chr7	137014596	37900000	38000000	-	chrX	169476592	48575304	48675304	7	100000	8	id:f:0.843654	kc:f:0.889537
chr7	137014596	38000000	38100000	+	chr2	181755017	40994245	41094245	6	100000	8	id:f:0.837212	kc:f:0.928025
chr7	137014596	38000000	38100000	-	chr12	120092757	14486949	14586949	6	100000	8	id:f:0.837212	kc:f:0.928025
chr7	137014596	38100000	38200000	-	chr6	149588044	139378903	139478903	5	100000	8	id:f:0.829093	kc:f:0.898663
chr7	137014596	38100000	38200000	-	chr7	144995196	12264891	12364891	5	100000	8	id:f:0.829093	kc:f:0.898663
chr7	137014596	38100000	38200000	+	chr10	130530862	129662107	129762107	5	100000	8	id:f:0.829093	kc:f:0.898663
chr7	137014596	38100000	38200000	-	chr11	121973369	28976471	29076471	5	100000	8	id:f:0.829093	kc:f:0.898663
chr7	137014596	38200000	38400000	+	chr10	130530862	101146440	101316953	5	200000	8	id:f:0.836311	kc:f:0.961971
chr7	137014596	38300000	38400000	-	chr3	159745316	23059827	23159827	7	100000	8	id:f:0.843654	kc:f:0.891744
chr7	137014596	38300000	38400000	+	chr11	121973369	21770926	21870926	7	100000	8	id:f:0.843654	kc:f:0.891744
chr7	137014596	38300000	38400000	-	chr12	120092757	109172951	109272951	7	100000	8	id:f:0.843654	kc:f:0.891744
chr7	137014596	38300000	38400000	+	chrX	169476592	135288802	135388802	7	100000	8	id:f:0.843654	kc:f:0.891744
chr7	137014596	38500000	38700000	+	chr10	130530862	101434061	101632447	5	200000	8	id:f:0.844365	kc:f:0.954231
chr7	137014596	38700000	38800000	-	chr1	195154279	9115044	9215044	7	100000	8	id:f:0.843529	kc:f:0.937922
chr7	137014596	38700000	38800000	+	chr2	181755017	40996261	41096261	7	100000	8	id:f:0.843529	kc:f:0.937922
chr7	137014596	38700000	38800000	+	chr6	149588044	123973757	124073757	7	100000	8	id:f:0.843529	kc:f:0.937922
chr7	137014596	38700000	38800000	-	chr15	104073951	46900947	47000947	7	100000	8	id:f:0.843529	kc:f:0.937922
chr7	137014596	38800000	39000000	+	chr10	130530862	101719466	101877207	6	200000	8	id:f:0.840433	kc:f:0.967125
chr7	137014596	38900000	39000000	+	chrX	169476592	64899985	64999985	8	100000	8	id:f:0.849604	kc:f:0.959819
chr7	137014596	39000000	39100000	+	chr1	195154279	9115044	9215044	7	100000	8	id:f:0.843529	kc:f:1.05959
chr7	137014596	39000000	39100000	+	chr10	130530862	27697460	27797460	7	100000	8	id:f:0.843529	kc:f:1.05959
chr7	137014596	39100000	39300000	+	chr10	130530862	101956211	102179929	7	223718	8	id:f:0.846566	kc:f:0.952692
chr7	137014596	39300000	39400000	-	chr5	151758149	10154948	10254948	5	100000	8	id:f:0.828969	kc:f:0.910684
chr7	137014596	39300000	39400000	-	chrX	169476592	54763521	54863521	5	100000	8	id:f:0.828969	kc:f:0.910684
chr7	137014596	39500000	40300000	+	chr10	130530862	102356039	103085143	6	800000	8	id:f:0.849926	kc:f:0.949193
chr7	137014596	40300000	40400000	+	chr12	120092757	109114396	109214396	6	100000	8	id:f:0.837087	kc:f:0.800549
chr7	137014596	40300000	40400000	-	chr13	120883175	85447115	85547115	6	100000	8	id:f:0.837087	kc:f:0.800549
chr7	137014596	40400000	40500000	+	chr10	130530862	103168748	103268748	6	100000	8	id:f:0.837087	kc:f:0.92259
chr7	137014596	40600000	40900000	+	chr10	130530862	103393039	103732022	9	338983	8	id:f:0.845126	kc:f:0.897736
chr7	137014596	40900000	41000000	-	chr15	104073951	62900398	63000398	5	100000	8	id:f:0.829093	kc:f:0.965672
chr7	137014596	41000000	41100000	-	chr11	121973369	21824326	21924326	6	100000	8	id:f:0.836837	kc:f:0.796306
chr7	137014596	41100000	41200000	+	chr9	124359700	13073979	13173979	6	100000	8	id:f:0.837087	kc:f:0.861011
chr7	137014596	41100000	41200000	+	chrX	169476592	164170958	164270958	6	100000	8	id:f:0.837087	kc:f:0.861011
chr7	137014596	41200000	41300000	-	chr2	181755017	150174327	150274327	5	100000	8	id:f:0.829093	kc:f:0.971925
chr7	137014596	41300000	41400000	+	chrX	169476592	164359512	164459512	7	100000	8	id:f:0.84378	kc:f:0.851759
chr7	137014596	41400000	41500000	+	chrX	169476592	38909866	39009866	7	100000	8	id:f:0.843654	kc:f:0.944206
chr7	137014596	41500000	41600000	-	chr7	144995196	47974914	48074914	7	100000	8	id:f:0.843906	kc:f:0.923158
chr7	137014596	41500000	41600000	+	chr9	124359700	26776290	26876290	7	100000	8	id:f:0.843906	kc:f:0.923158
chr7	137014596	41500000	41600000	+	chr12	120092757	109159226	109259226	7	100000	8	id:f:0.843906	kc:f:0.923158
chr7	137014596	41500000	41600000	+	chr15	104073951	46907756	47007756	7	100000	8	id:f:0.843906	kc:f:0.923158
chr7	137014596	41500000	41600000	+	chrX	169476592	64851883	64951883	7	100000	8	id:f:0.843906	kc:f:0.923158
chr7	137014596	41600000	43500000	+	chr10	130530862	104349393	106138043	10	1900000	8	id:f:0.847208	kc:f:0.927584
chr7	137014596	42000000	42100000	+	chr11	121973369	21816329	21916329	8	100000	8	id:f:0.849604	kc:f:0.84507
chr7	137014596	43400000	43500000	+	chr1	195154279	9159725	9259725	8	100000	8	id:f:0.849604	kc:f:0.988394
chr7	137014596	43500000	43600000	+	chr15	104073951	46882897	46982897	6	100000	8	id:f:0.837338	kc:f:0.970731
chr7	137014596	43600000	43800000	-	chr2	181755017	36204867	36422985	6	218118	8	id:f:0.836962	kc:f:0.882705
chr7	137014596	43700000	43800000	-	chr7	144995196	84510477	84610477	7	100000	8	id:f:0.84378	kc:f:0.843883
chr7	137014596	43700000	43800000	+	chr8	130127694	70038020	70138020	7	100000	8	id:f:0.84378	kc:f:0.843883
chr7	137014596	43700000	43800000	+	chrX	169476592	64854394	64954394	7	100000	8	id:f:0.84378	kc:f:0.843883
chr7	137014596	43900000	44300000	+	chr10	130530862	106535772	106929438	10	400000	8	id:f:0.846829	kc:f:0.955826
chr7	137014596	44400000	44900000	+	chr10	130530862	107035264	107535125	11	500000	8	id:f:0.854071	kc:f:1.01604
chr7	137014596	44900000	45000000	-	chrX	169476592	38953275	39053275	6	100000	8	id:f:0.836837	kc:f:0.940354
chr7	137014596	45000000	48500000	+	chr10	130530862	107660109	111027657	7	3500000	8	id:f:0.854373	kc:f:0.954449
chr7	137014596	48500000	48600000	-	chr12	120092757	109148055	109248055	5	100000	8	id:f:0.829093	kc:f:0.89398
chr7	137014596	48600000	49400000	+	chr10	130530862	111043054	111853667	5	810613	8	id:f:0.85587	kc:f:0.96462
chr7	137014596	49400000	49500000	+	chr1	195154279	9147946	9247946	7	100000	8	id:f:0.843654	kc:f:0.935672
chr7	137014596	49500000	49900000	+	chr10	130530862	112020966	112419720	11	400000	8	id:f:0.857298	kc:f:0.970419
chr7	137014596	49900000	50000000	+	chr18	90720763	85063821	85163821	6	100000	8	id:f:0.836962	kc:f:0.948782
chr7	137014596	50000000	51500000	+	chr10	130530862	112538810	113913022	5	1500000	8	id:f:0.843906	kc:f:0.935907
chr7	137014596	51500000	51600000	-	chr2	181755017	23152530	23252530	6	100000	8	id:f:0.837087	kc:f:0.962402
chr7	137014596	51600000	51700000	+	chr11	121973369	21409823	21509823	5	100000	8	id:f:0.829466	kc:f:0.833019
chr7	137014596	51600000	51700000	-	chr14	125139656	50495157	50595157	5	100000	8	id:f:0.829466	kc:f:0.833019
chr7	137014596	51600000	51700000	+	chr18	90720763	85070412	85170412	5	100000	8	id:f:0.829466	kc:f:0.833019
chr7	137014596	51600000	51700000	+	chrX	169476592	38989061	39089061	5	100000	8	id:f:0.829466	kc:f:0.833019
chr7	137014596	51700000	53300000	+	chr10	130530862	114103974	115622017	8	1600000	8	id:f:0.8585	kc:f:0.958395
chr7	137014596	53400000	55600000	+	chr10	130530862	115721663	117954243	9	2232580	8	id:f:0.852463	kc:f:0.974579
chr7	137014596	55700000	55800000	+	chr10	130530862	118184706	118284706	7	100000	8	id:f:0.843404	kc:f:1.00341
chr7	137014596	55900000	56100000	+	chr10	130530862	118369909	118579177	15	209268	8	id:f:0.857055	kc:f:0.931401
chr7	137014596	56200000	59100000	+	chr10	130530862	118657903	121526212	10	2900000	8	id:f:0.85175	kc:f:0.992964
chr7	137014596	59100000	59200000	+	chr18	90720763	85070412	85170412	7	100000	8	id:f:0.843654	kc:f:0.808547
chr7	137014596	59200000	59400000	+	chr10	130530862	121607457	121817895	11	210438	8	id:f:0.846086	kc:f:0.976374
chr7	137014596	59500000	59600000	+	chrX	169476592	68940268	69040268	7	100000	8	id:f:0.843654	kc:f:0.458176
chr7	137014596	59600000	59800000	+	chr10	130530862	121894272	122078535	6	200000	8	id:f:0.840371	kc:f:0.96589
chr7	137014596	59700000	59800000	-	chr18	90720763	85007513	85107513	8	100000	8	id:f:0.849352	kc:f:0.949993
chr7	137014596	59800000	59900000	-	chr15	104073951	46834439	46934439	6	100000	8	id:f:0.837087	kc:f:0.873157
chr7	137014596	59900000	62200000	+	chr10	130530862	122162680	124423579	11	2300000	8	id:f:0.849922	kc:f:0.972204
chr7	137014596	62200000	62300000	+	chrX	169476592	38989246	39089246	5	100000	8	id:f:0.829093	kc:f:0.972139
chr7	137014596	62300000	63800000	+	chr10	130530862	124507596	125899199	6	1500000	8	id:f:0.847541	kc:f:0.985931
chr7	137014596	63800000	63900000	+	chrX	169476592	108540094	108640094	5	100000	8	id:f:0.829217	kc:f:0.894877
chr7	137014596	63900000	64000000	+	chr2	181755017	23141432	23241432	5	100000	8	id:f:0.828969	kc:f:0.866938
chr7	137014596	63900000	64000000	+	chr5	151758149	93599279	93699279	5	100000	8	id:f:0.828969	kc:f:0.866938
chr7	137014596	63900000	64000000	-	chr9	124359700	36447275	36547275	5	100000	8	id:f:0.828969	kc:f:0.866938
chr7	137014596	63900000	64000000	+	chr13	120883175	88850177	88950177	5	100000	8	id:f:0.828969	kc:f:0.866938
chr7	137014596	63900000	64000000	+	chr19	61420004	40087464	40187464	5	100000	8	id:f:0.828969	kc:f:0.866938
chr7	137014596	63900000	64000000	+	chrX	169476592	68913211	69013211	5	100000	8	id:f:0.828969	kc:f:0.866938
chr7	137014596	64000000	64100000	+	chr10	130530862	126113000	126213000	8	100000	8	id:f:0.849227	kc:f:1.03957
chr7	137014596	64100000	64200000	-	chr3	159745316	57906028	58006028	5	100000	8	id:f:0.829591	kc:f:0.92478
chr7	137014596	64100000	64200000	+	chr4	156860686	111820339	111920339	5	100000	8	id:f:0.829591	kc:f:0.92478
chr7	137014596	64100000	64200000	-	chr5	151758149	46122638	46222638	5	100000	8	id:f:0.829591	kc:f:0.92478
chr7	137014596	64100000	64200000	+	chr6	149588044	84956439	85056439	5	100000	8	id:f:0.829591	kc:f:0.92478
chr7	137014596	64100000	64200000	-	chr11	121973369	28971502	29071502	5	100000	8	id:f:0.829591	kc:f:0.92478
chr7	137014596	64100000	64200000	-	chr13	120883175	15075985	15175985	5	100000	8	id:f:0.829591	kc:f:0.92478
chr7	137014596	64100000	64200000	-	chrX	169476592	105548461	105648461	5	100000	8	id:f:0.829591	kc:f:0.92478
chr7	137014596	64200000	65600000	+	chr10	130530862	126307568	127735619	21	1428051	9	id:f:0.87143	kc:f:0.983352
chr7	137014596	65600000	65700000	-	chr11	121973369	16979692	17079692	5	100000	8	id:f:0.829591	kc:f:0.899017
chr7	137014596	65700000	65800000	+	chr13	120883175	67047300	67147300	13	100000	9	id:f:0.870696	kc:f:0.92628
chr7	137014596	65800000	65900000	+	chr3	159745316	106743829	106843829	7	100000	8	id:f:0.843654	kc:f:0.820065
chr7	137014596	65800000	65900000	+	chr11	121973369	21772426	21872426	7	100000	8	id:f:0.843654	kc:f:0.820065
chr7	137014596	65800000	65900000	-	chrX	169476592	111752398	111852398	7	100000	8	id:f:0.843654	kc:f:0.820065
chr7	137014596	65900000	66500000	+	chr15	104073951	32794700	33468869	5	674169	8	id:f:0.844175	kc:f:0.938955
chr7	137014596	66200000	66300000	-	chr9	124359700	26782608	26882608	8	100000	8	id:f:0.849731	kc:f:0.862052
chr7	137014596	66300000	66400000	-	chr6	149588044	129088224	129188224	8	100000	8	id:f:0.849604	kc:f:0.994752
chr7	137014596	66300000	66400000	-	chrX	169476592	64855657	64955657	8	100000	8	id:f:0.849604	kc:f:0.994752
chr7	137014596	66500000	66600000	+	chr2	181755017	7380776	7480776	6	100000	8	id:f:0.836962	kc:f:0.992273
chr7	137014596	66500000	66600000	+	chr4	156860686	111915158	112015158	6	100000	8	id:f:0.836962	kc:f:0.992273
chr7	137014596	66500000	66600000	+	chr8	130127694	129683115	129783115	6	100000	8	id:f:0.836962	kc:f:0.992273
chr7	137014596	66500000	66600000	+	chr10	130530862	27719339	27819339	6	100000	8	id:f:0.836962	kc:f:0.992273
chr7	137014596	66500000	66600000	+	chr12	120092757	109159226	109259226	6	100000	8	id:f:0.836962	kc:f:0.992273
chr7	137014596	66500000	66600000	+	chr13	120883175	15074159	15174159	6	100000	8	id:f:0.836962	kc:f:0.992273
chr7	137014596	66500000	66600000	+	chr15	104073951	65221563	65321563	6	100000	8	id:f:0.836962	kc:f:0.992273
chr7	137014596	66600000	66800000	+	chr15	104073951	33532760	33724317	12	200000	8	id:f:0.852251	kc:f:0.890424
chr7	137014596	66800000	66900000	+	chr2	181755017	17056623	17156623	7	100000	8	id:f:0.843906	kc:f:0.805056
chr7	137014596	66800000	66900000	-	chr4	156860686	111823510	111923510	7	100000	8	id:f:0.843906	kc:f:0.805056
chr7	137014596	66800000	66900000	+	chrX	169476592	64889471	64989471	7	100000	8	id:f:0.843906	kc:f:0.805056
chr7	137014596	66900000	68600000	+	chr15	104073951	33748220	35551168	9	1802948	8	id:f:0.853123	kc:f:0.918705
chr7	137014596	68600000	68700000	+	chr6	149588044	75940881	76040881	5	100000	8	id:f:0.829217	kc:f:0.866524
chr7	137014596	68600000	68700000	+	chr7	144995196	12265013	12365013	5	100000	8	id:f:0.829217	kc:f:0.866524
chr7	137014596	68600000	68700000	-	chr11	121973369	29009544	29109544	5	100000	8	id:f:0.829217	kc:f:0.866524
chr7	137014596	68600000	68700000	-	chr13	120883175	15073285	15173285	5	100000	8	id:f:0.829217	kc:f:0.866524
chr7	137014596	68600000	68700000	-	chr14	125139656	50492517	50592517	5	100000	8	id:f:0.829217	kc:f:0.866524
chr7	137014596	68700000	69500000	+	chr15	104073951	35612891	36428630	7	815739	8	id:f:0.851091	kc:f:0.95334
chr7	137014596	69600000	69700000	+	chr15	104073951	36551903	36651903	9	100000	8	id:f:0.854382	kc:f:1.02993
chr7	137014596	69800000	70300000	+	chr15	104073951	36755023	37248780	12	500000	8	id:f:0.848133	kc:f:0.989032
chr7	137014596	70400000	70600000	+	chr15	104073951	37350611	37549488	10	200000	9	id:f:0.861041	kc:f:0.940061
chr7	137014596	70600000	70700000	+	chr3	159745316	139150959	139250959	8	100000	8	id:f:0.849478	kc:f:0.928509
chr7	137014596	70600000	70700000	+	chr12	120092757	109125587	109225587	8	100000	8	id:f:0.849478	kc:f:0.928509
chr7	137014596	70600000	70700000	-	chrX	169476592	64844807	64944807	8	100000	8	id:f:0.849478	kc:f:0.928509
chr7	137014596	70700000	70800000	+	chr15	104073951	37666381	37766381	7	100000	8	id:f:0.843529	kc:f:0.942048
chr7	137014596	71000000	72200000	+	chr15	104073951	37954401	39097357	10	1200000	8	id:f:0.851166	kc:f:0.969678
chr7	137014596	72200000	72300000	-	chr12	120092757	109150746	109250746	10	100000	9	id:f:0.859259	kc:f:0.903709
chr7	137014596	72300000	74100000	+	chr15	104073951	39216813	41060346	5	1843533	9	id:f:0.864612	kc:f:0.965265
chr7	137014596	74100000	74200000	-	chr1	195154279	9148220	9248220	5	100000	8	id:f:0.829341	kc:f:1.006
chr7	137014596	74100000	74200000	+	chr9	124359700	3568420	3668420	5	100000	8	id:f:0.829341	kc:f:1.006
chr7	137014596	74100000	74200000	+	chr10	130530862	27711397	27811397	5	100000	8	id:f:0.829341	kc:f:1.006
chr7	137014596	74100000	74200000	+	chr12	120092757	14486949	14586949	5	100000	8	id:f:0.829341	kc:f:1.006
chr7	137014596	74100000	74200000	+	chr18	90720763	85028628	85128628	5	100000	8	id:f:0.829341	kc:f:1.006
chr7	137014596	74100000	74200000	-	chr19	61420004	7863604	7963604	5	100000	8	id:f:0.829341	kc:f:1.006
chr7	137014596	74200000	74300000	-	chr14	125139656	50484265	50584265	7	100000	8	id:f:0.843529	kc:f:0.761507
chr7	137014596	74300000	74400000	+	chr1	195154279	50563815	50663815	7	100000	8	id:f:0.843529	kc:f:0.954569
chr7	137014596	74300000	74400000	+	chr17	95294699	83634206	83734206	7	100000	8	id:f:0.843529	kc:f:0.954569
chr7	137014596	74400000	76300000	+	chr15	104073951	41300830	43221731	11	1920901	8	id:f:0.855867	kc:f:0.961924
chr7	137014596	76300000	76400000	-	chr1	195154279	9148932	9248932	8	100000	8	id:f:0.849985	kc:f:0.885412
chr7	137014596	76400000	76500000	+	chr15	104073951	43285319	43385319	9	100000	8	id:f:0.854634	kc:f:0.985927
chr7	137014596	76500000	76600000	-	chr14	125139656	50479070	50579070	5	100000	8	id:f:0.829217	kc:f:0.927734
chr7	137014596	76600000	77100000	+	chr15	104073951	43516952	43972662	5	500000	8	id:f:0.839822	kc:f:0.897194
chr7	137014596	77100000	77200000	-	chr1	195154279	45683175	45783175	5	100000	8	id:f:0.829093	kc:f:0.929027
chr7	137014596	77200000	78300000	+	chr15	104073951	44032958	45128029	6	1100000	8	id:f:0.853073	kc:f:0.964455
chr7	137014596	78500000	78600000	+	chr2	181755017	111400040	111500040	5	100000	8	id:f:0.829093	kc:f:0.868231
chr7	137014596	78600000	78700000	-	chr10	130530862	30919977	31019977	5	100000	8	id:f:0.829093	kc:f:1.04124
chr7	137014596	78600000	78700000	+	chr11	121973369	105577548	105677548	5	100000	8	id:f:0.829093	kc:f:1.04124
chr7	137014596	78600000	78700000	-	chr12	120092757	68128403	68228403	5	100000	8	id:f:0.829093	kc:f:1.04124
chr7	137014596	78700000	78900000	+	chr15	104073951	45570496	45751563	7	200000	8	id:f:0.83656	kc:f:0.891211
chr7	137014596	78800000	78900000	-	chrX	169476592	38909866	39009866	6	100000	8	id:f:0.837338	kc:f:0.918486
chr7	137014596	78900000	79000000	-	chr2	181755017	56095706	56195706	7	100000	8	id:f:0.843529	kc:f:0.7565
chr7	137014596	78900000	79000000	+	chr3	159745316	17348691	17448691	7	100000	8	id:f:0.843529	kc:f:0.7565
chr7	137014596	78900000	79000000	-	chr12	120092757	109163837	109263837	7	100000	8	id:f:0.843529	kc:f:0.7565
chr7	137014596	78900000	79000000	-	chrX	169476592	64847189	64947189	7	100000	8	id:f:0.843529	kc:f:0.7565
chr7	137014596	79000000	79100000	+	chr13	120883175	80095372	80195372	7	100000	8	id:f:0.843529	kc:f:0.85982
chr7	137014596	79100000	79200000	+	chr4	156860686	111956878	112056878	5	100000	8	id:f:0.828969	kc:f:0.933719
chr7	137014596	79100000	79200000	-	chr18	90720763	3034583	3134583	5	100000	8	id:f:0.828969	kc:f:0.933719
chr7	137014596	79200000	79300000	+	chr6	149588044	59731687	59831687	7	100000	8	id:f:0.843654	kc:f:0.946485
chr7	137014596	79200000	79300000	+	chrX	169476592	64345574	64445574	7	100000	8	id:f:0.843654	kc:f:0.946485
chr7	137014596	79300000	79500000	-	chr12	120092757	109124338	109262954	6	200000	8	id:f:0.833027	kc:f:0.961053
chr7	137014596	79400000	79500000	-	chr1	195154279	139842832	139942832	7	100000	8	id:f:0.843654	kc:f:0.992001
chr7	137014596	79400000	79500000	+	chr12	120092757	101513245	101613245	7	100000	8	id:f:0.843654	kc:f:0.992001
chr7	137014596	79400000	79500000	-	chrX	169476592	48920272	49020272	7	100000	8	id:f:0.843654	kc:f:0.992001
chr7	137014596	79500000	79600000	+	chr12	120092757	109150746	109250746	6	100000	8	id:f:0.836837	kc:f:1.05416
chr7	137014596	79500000	79600000	+	chr13	120883175	15087574	15187574	6	100000	8	id:f:0.836837	kc:f:1.05416
chr7	137014596	79600000	79700000	+	chr13	120883175	90730780	90830780	6	100000	8	id:f:0.836837	kc:f:0.899774
chr7	137014596	79600000	79700000	+	chrX	169476592	64912133	65012133	6	100000	8	id:f:0.836837	kc:f:0.899774
chr7	137014596	79700000	79800000	+	chr1	195154279	8740094	8840094	6	100000	8	id:f:0.836962	kc:f:0.866748
chr7	137014596	79700000	79800000	+	chr3	159745316	19894218	19994218	6	100000	8	id:f:0.836962	kc:f:0.866748
chr7	137014596	79700000	79800000	-	chr7	144995196	9106326	9206326	6	100000	8	id:f:0.836962	kc:f:0.866748
chr7	137014596	79700000	79800000	+	chr12	120092757	14496396	14596396	6	100000	8	id:f:0.836962	kc:f:0.866748
chr7	137014596	79700000	79800000	+	chr13	120883175	12779691	12879691	6	100000	8	id:f:0.836962	kc:f:0.866748
chr7	137014596	79900000	80000000	+	chr10	130530862	27681699	27781699	7	100000	8	id:f:0.843906	kc:f:0.788532
chr7	137014596	80000000	80100000	+	chr13	120883175	80095440	80195440	7	100000	8	id:f:0.84378	kc:f:0.868913
chr7	137014596	80000000	80100000	+	chrX	169476592	68941801	69041801	7	100000	8	id:f:0.84378	kc:f:0.868913
chr7	137014596	80100000	80200000	-	chr7	144995196	42021310	42121310	6	100000	8	id:f:0.836962	kc:f:0.948098
chr7	137014596	80200000	80300000	+	chr7	144995196	48211012	48311012	7	100000	8	id:f:0.843654	kc:f:0.881137
chr7	137014596	80300000	80500000	+	chr15	104073951	47103406	47273810	6	200000	8	id:f:0.840308	kc:f:0.939251
chr7	137014596	80500000	80600000	+	chrX	169476592	77027447	77127447	7	100000	8	id:f:0.844032	kc:f:0.920888
