seq	s	e	gc	n
chr6	108100000	108200000	0.42828	0.0
chr6	108200000	108300000	0.43201	0.0
chr6	108300000	108400000	0.445	0.0
chr6	108400000	108500000	0.46372	0.0
chr6	108500000	108600000	0.4734	0.0
chr6	108600000	108700000	0.46677	0.0
chr6	108700000	108800000	0.46929	0.0
chr6	108800000	108900000	0.47261	0.0
chr6	108900000	109000000	0.46042	0.0
chr6	109000000	109100000	0.40495	0.0
chr6	109100000	109200000	0.47499	0.0
chr6	109200000	109300000	0.41007	0.0
chr6	109300000	109400000	0.45941	0.0
chr6	109400000	109500000	0.44607	0.0
chr6	109500000	109600000	0.49016	0.0
chr6	109600000	109700000	0.44736	0.0
chr6	109700000	109800000	0.44764	0.0
chr6	109800000	109900000	0.40806	0.0
chr6	109900000	110000000	0.48107	0.0
chr6	110000000	110100000	0.47883	0.0
chr6	110100000	110200000	0.4832	0.0
chr6	110200000	110300000	0.49377	0.0
chr6	110300000	110400000	0.42538	0.0
chr6	110400000	110500000	0.4291	0.0
chr6	110500000	110600000	0.49518	0.0
chr6	110600000	110700000	0.45157	0.0
chr6	110700000	110800000	0.4364	0.0
chr6	110800000	110900000	0.46961	0.0
chr6	110900000	111000000	0.47652	0.0
chr6	111000000	111100000	0.47737	0.0
chr6	111100000	111200000	0.4608	0.0
chr6	111200000	111300000	0.43488	0.0
chr6	111300000	111400000	0.44082	0.0
chr6	111400000	111500000	0.47923	0.0
chr6	111500000	111600000	0.4866	0.0
chr6	111600000	111700000	0.44997	0.0
chr6	111700000	111800000	0.48645	0.0
chr6	111800000	111900000	0.4915	0.0
chr6	111900000	112000000	0.46968	0.0
chr6	112000000	112100000	0.47388	0.0
chr6	112100000	112200000	0.48512	0.0
chr6	112200000	112300000	0.49492	0.0
chr6	112300000	112400000	0.47681	0.0
chr6	112400000	112500000	0.49563	0.0
chr6	112500000	112600000	0.44521	0.0
chr6	112600000	112700000	0.45647	0.0
chr6	112700000	112800000	0.42834	0.0
chr6	112800000	112900000	0.44645	0.0
chr6	112900000	113000000	0.45348	0.0
chr6	113000000	113100000	0.47262	0.0
chr6	113100000	113200000	0.43804	0.0
chr6	113200000	113300000	0.41661	0.0
chr6	113300000	113400000	0.43015	0.0
chr6	113400000	113500000	0.42552	0.0
chr6	113500000	113600000	0.39812	0.0
chr6	113600000	113700000	0.40738	0.0
chr6	113700000	113800000	0.39694	0.0
chr6	113800000	113900000	0.3969	0.0
chr6	113900000	114000000	0.3963	0.0
chr6	114000000	114100000	0.38126	0.0
chr6	114100000	114200000	0.39463	0.0
chr6	114200000	114300000	0.38558	0.0
chr6	114300000	114400000	0.39356	0.0
chr6	114400000	114500000	0.39816	0.0
chr6	114500000	114600000	0.38682	0.0
chr6	114600000	114700000	0.393	0.0
chr6	114700000	114800000	0.39007	0.0
chr6	114800000	114900000	0.38909	0.0
chr6	114900000	115000000	0.37865	0.0
chr6	115000000	115100000	0.39157	0.0
chr6	115100000	115200000	0.39374	0.0
chr6	115200000	115300000	0.38598	0.0
chr6	115300000	115400000	0.38499	0.0
chr6	115400000	115500000	0.39018	0.0
chr6	115500000	115600000	0.40037	0.0
chr6	115600000	115700000	0.40672	0.0
chr6	115700000	115800000	0.4023	0.0
chr6	115800000	115900000	0.40166	0.0
chr6	115900000	116000000	0.40726	0.0
chr6	116000000	116100000	0.41956	0.0
chr6	116100000	116200000	0.41678	0.0
chr6	116200000	116300000	0.4243	0.0
chr6	116300000	116400000	0.45062	0.0
chr6	116400000	116500000	0.44932	0.0
chr6	116500000	116600000	0.4205	0.0
chr6	116600000	116700000	0.41723	0.0
chr6	116700000	116800000	0.40363	0.0
chr6	116800000	116900000	0.39645	0.0
chr6	116900000	117000000	0.39544	0.0
chr6	117000000	117100000	0.37957	0.0
chr6	117100000	117200000	0.38186	0.0
chr6	117200000	117300000	0.37763	0.0
chr6	117300000	117400000	0.37015	0.0
chr6	117400000	117500000	0.37757	0.0
chr6	117500000	117600000	0.36788	0.0
chr6	117600000	117700000	0.36751	0.0
chr6	117700000	117800000	0.38161	0.0
chr6	117800000	117900000	0.37577	0.0
chr6	117900000	118000000	0.37783	0.0
chr6	118000000	118100000	0.37078	0.0
chr6	118100000	118200000	0.376	0.0
chr6	118200000	118300000	0.36773	0.0
chr6	118300000	118400000	0.36593	0.0
chr6	118400000	118500000	0.37173	0.0
chr6	118500000	118600000	0.36406	0.0
chr6	118600000	118700000	0.367	0.0
chr6	118700000	118800000	0.3676	0.0
chr6	118800000	118900000	0.37653	0.0
chr6	118900000	119000000	0.37225	0.0
chr6	119000000	119100000	0.37963	0.0
chr6	119100000	119200000	0.37795	0.0
chr6	119200000	119300000	0.35937	0.0
chr6	119300000	119400000	0.3668	0.0
chr6	119400000	119500000	0.37129	0.0
chr6	119500000	119600000	0.36862	0.0
chr6	119600000	119700000	0.36776	0.0
chr6	119700000	119800000	0.36807	0.0
chr6	119800000	119900000	0.38097	0.0
chr6	119900000	120000000	0.36654	0.0
chr6	120000000	120100000	0.3839	0.0
chr6	120100000	120200000	0.3698	0.0
chr6	120200000	120300000	0.37848	0.0
chr6	120300000	120400000	0.3826	0.0
chr6	120400000	120500000	0.38626	0.0
chr6	120500000	120600000	0.40399	0.0
chr6	120600000	120700000	0.37556	0.0
chr6	120700000	120800000	0.37735	0.0
chr6	120800000	120900000	0.38084	0.0
chr6	120900000	121000000	0.37505	0.0
chr6	121000000	121100000	0.37632	0.0
chr6	121100000	121200000	0.36619	0.0
chr6	121200000	121300000	0.36433	0.0
chr6	121300000	121400000	0.3724	0.0
chr6	121400000	121500000	0.36236	0.0
chr6	121500000	121600000	0.37089	0.0
chr6	121600000	121700000	0.36967	0.0
chr6	121700000	121800000	0.36699	0.0
chr6	121800000	121900000	0.38129	0.0
chr6	121900000	122000000	0.3789	0.0
chr6	122000000	122100000	0.36544	0.0
chr6	122100000	122200000	0.38097	0.0
chr6	122200000	122300000	0.3783	0.0
chr6	122300000	122400000	0.38441	0.0
chr6	122400000	122500000	0.3809	0.0
chr6	122500000	122600000	0.38278	0.0
chr6	122600000	122700000	0.38878	0.0
chr6	122700000	122800000	0.39391	0.0
chr6	122800000	122900000	0.41256	0.0
chr6	122900000	123000000	0.41216	0.0
chr6	123000000	123100000	0.40872	0.0
chr6	123100000	123200000	0.42123	0.0
chr6	123200000	123300000	0.40306	0.0
chr6	123300000	123400000	0.42545	0.0
chr6	123400000	123500000	0.44353	0.0
chr6	123500000	123600000	0.43698	0.0
chr6	123600000	123700000	0.42845	0.0
chr6	123700000	123800000	0.41986	0.0
chr6	123800000	123900000	0.39468	0.0
chr6	123900000	124000000	0.43436	0.0
chr6	124000000	124100000	0.45018	0.0
chr6	124100000	124200000	0.45262	0.0
chr6	124200000	124300000	0.47109	0.0
chr6	124300000	124400000	0.47192	0.0
chr6	124400000	124500000	0.46959	0.0
chr6	124500000	124600000	0.4562	0.0
chr6	124600000	124700000	0.44257	0.0
chr6	124700000	124800000	0.44572	0.0
chr6	124800000	124900000	0.43237	0.0
chr6	124900000	125000000	0.45672	0.0
chr6	125000000	125100000	0.4523	0.0
chr6	125100000	125200000	0.46689	0.0
chr6	125200000	125300000	0.47684	0.0
chr6	125300000	125400000	0.48793	0.0
chr6	125400000	125500000	0.46362	0.0
chr6	125500000	125600000	0.44667	0.0
chr6	125600000	125700000	0.40354	0.0
chr6	125700000	125800000	0.44004	0.0
chr6	125800000	125900000	0.47805	0.0
chr6	125900000	126000000	0.51009	0.0
chr6	126000000	126100000	0.43471	0.0
chr6	126100000	126200000	0.40898	0.0
chr6	126200000	126300000	0.4141	0.0
chr6	126300000	126400000	0.40289	0.0
chr6	126400000	126500000	0.39965	0.0
chr6	126500000	126600000	0.39226	0.0
chr6	126600000	126700000	0.42422	0.0
chr6	126700000	126800000	0.44782	0.0
chr6	126800000	126900000	0.41917	0.0
chr6	126900000	127000000	0.45426	0.0
chr6	127000000	127100000	0.47972	0.0
chr6	127100000	127200000	0.4902	0.0
chr6	127200000	127300000	0.49195	0.0
chr6	127300000	127400000	0.4578	0.0
chr6	127400000	127500000	0.49719	0.0
chr6	127500000	127600000	0.51812	0.0
chr6	127600000	127700000	0.45955	0.0
chr6	127700000	127800000	0.40437	0.0
chr6	127800000	127900000	0.43307	0.0
chr6	127900000	128000000	0.44766	0.0
chr6	128000000	128100000	0.45983	0.0
chr6	128100000	128200000	0.49493	0.0
chr6	128200000	128300000	0.51204	0.0
chr6	128300000	128400000	0.48119	0.0
chr6	128400000	128500000	0.43549	0.0
chr6	128500000	128600000	0.4477	0.0
chr6	128600000	128700000	0.4767	0.0
chr6	128700000	128800000	0.4627	0.0
chr6	128800000	128900000	0.43504	0.0
chr6	128900000	129000000	0.43675	0.0
chr6	129000000	129100000	0.44499	0.0
chr6	129100000	129200000	0.47854	0.0
chr6	129200000	129300000	0.48616	0.0
chr6	129300000	129400000	0.48547	0.0
chr6	129400000	129500000	0.45606	0.0
chr6	129500000	129600000	0.50085	0.0
chr6	129600000	129700000	0.49119	0.0
chr6	129700000	129800000	0.49188	0.0
chr6	129800000	129900000	0.48004	0.0
chr6	129900000	130000000	0.48214	0.0
chr6	130000000	130100000	0.49181	0.0
chr6	130100000	130200000	0.48944	0.0
chr6	130200000	130300000	0.50093	0.0
chr6	130300000	130400000	0.45688	0.0
chr6	130400000	130500000	0.44302	0.0
chr6	130500000	130600000	0.49799	0.0
chr6	130600000	130700000	0.47687	0.0
chr6	130700000	130800000	0.47236	0.0
chr6	130800000	130900000	0.48421	0.0
chr6	130900000	131000000	0.47271	0.0
chr6	131000000	131100000	0.46383	0.0
chr6	131100000	131200000	0.47591	0.0
chr6	131200000	131300000	0.46098	0.0
chr6	131300000	131400000	0.44801	0.0
chr6	131400000	131500000	0.45114	0.0
chr6	131500000	131600000	0.45775	0.0
chr6	131600000	131700000	0.45954	0.0
chr6	131700000	131800000	0.45052	0.0
chr6	131800000	131900000	0.46754	0.0
chr6	131900000	132000000	0.44916	0.0
chr6	132000000	132100000	0.45393	0.0
chr6	132100000	132200000	0.46105	0.0
chr6	132200000	132300000	0.44537	0.0
chr6	132300000	132400000	0.48252	0.0
chr6	132400000	132500000	0.48012	0.0
chr6	132500000	132600000	0.48437	0.0
chr6	132600000	132700000	0.51151	0.0
chr6	132700000	132800000	0.49372	0.0
chr6	132800000	132900000	0.48065	0.0
chr6	132900000	133000000	0.53825	0.0
chr6	133000000	133100000	0.50799	0.0
chr6	133100000	133200000	0.47935	0.0
chr6	133200000	133300000	0.46663	0.0
chr6	133300000	133400000	0.49194	0.0
chr6	133400000	133500000	0.4551	0.0
chr6	133500000	133600000	0.49919	0.0
chr6	133600000	133700000	0.49123	0.0
chr6	133700000	133800000	0.51647	0.0
chr6	133800000	133900000	0.40771	0.0
chr6	133900000	134000000	0.40189	0.0
chr6	134000000	134100000	0.4204	0.0
chr6	134100000	134200000	0.49889	0.0
chr6	134200000	134300000	0.49475	0.0
chr6	134300000	134400000	0.46113	0.0
chr6	134400000	134500000	0.39518	0.0
chr6	134500000	134600000	0.46427	0.0
chr6	134600000	134700000	0.44387	0.0
chr6	134700000	134800000	0.49028	0.0
chr6	134800000	134900000	0.46968	0.0
chr6	134900000	135000000	0.46042	0.0
chr6	135000000	135100000	0.50448	0.0
chr6	135100000	135200000	0.46999	0.0
chr6	135200000	135300000	0.48253	0.0
chr6	135300000	135400000	0.48563	0.0
chr6	135400000	135500000	0.49248	0.0
chr6	135500000	135600000	0.47063	0.0
chr6	135600000	135700000	0.48209	0.0
chr6	135700000	135800000	0.46207	0.0
chr6	135800000	135900000	0.49516	0.0
chr6	135900000	136000000	0.4646	0.0
chr6	136000000	136100000	0.4757	0.0
chr6	136100000	136200000	0.52447	0.0
chr6	136200000	136300000	0.51502	0.0
chr6	136300000	136400000	0.48657	0.0
chr6	136400000	136500000	0.43738	0.0
chr6	136500000	136600000	0.49025	0.0
chr6	136600000	136700000	0.51503	0.0
chr6	136700000	136800000	0.47618	0.0
chr6	136800000	136900000	0.48955	0.0
chr6	136900000	137000000	0.48471	0.0
chr6	137000000	137100000	0.55489	0.0
chr6	137100000	137200000	0.52379	0.0
chr6	137200000	137300000	0.498	0.0
chr6	137300000	137400000	0.52399	0.0
chr6	137400000	137500000	0.52595	0.0
chr6	137500000	137600000	0.53721	0.0
chr6	137600000	137700000	0.56062	0.0
chr6	137700000	137800000	0.5048	0.0
chr6	137800000	137900000	0.53427	0.0
chr6	137900000	138000000	0.51644	0.0
chr6	138000000	138100000	0.53424	0.0
chr6	138100000	138200000	0.50553	0.0
chr6	138200000	138300000	0.46891	0.0
chr6	138300000	138400000	0.44526	0.0
chr6	138400000	138500000	0.43766	0.0
chr6	138500000	138600000	0.40926	0.0
chr6	138600000	138700000	0.39577	0.0
chr6	138700000	138800000	0.39606	0.0
chr6	138800000	138900000	0.40218	0.0
chr6	138900000	139000000	0.40484	0.0
chr6	139000000	139100000	0.40008	0.0
chr6	139100000	139200000	0.40214	0.0
chr6	139200000	139300000	0.39761	0.0
chr6	139300000	139400000	0.40131	0.0
chr6	139400000	139500000	0.39386	0.0
chr6	139500000	139600000	0.39399	0.0
chr6	139600000	139700000	0.39608	0.0
chr6	139700000	139800000	0.38865	0.0
chr6	139800000	139900000	0.38868	0.0
chr6	139900000	140000000	0.39493	0.0
chr6	140000000	140100000	0.38637	0.0
chr6	140100000	140200000	0.39247	0.0
chr6	140200000	140300000	0.37749	0.0
chr6	140300000	140400000	0.37121	0.0
chr6	140400000	140500000	0.37849	0.0
chr6	140500000	140600000	0.37416	0.0
chr6	140600000	140700000	0.38218	0.0
chr6	140700000	140800000	0.38248	0.0
chr6	140800000	140900000	0.38813	0.0
chr6	140900000	141000000	0.377	0.0
chr6	141000000	141100000	0.37878	0.0
chr6	141100000	141200000	0.37611	0.0
chr6	141200000	141300000	0.38175	0.0
chr6	141300000	141400000	0.37071	0.0
chr6	141400000	141500000	0.36188	0.0
chr6	141500000	141600000	0.37946	0.0
chr6	141600000	141700000	0.37077	0.0
chr6	141700000	141800000	0.36286	0.0
chr6	141800000	141900000	0.37283	0.0
chr6	141900000	142000000	0.37779	0.0
chr6	142000000	142100000	0.37105	0.0
chr6	142100000	142200000	0.38886	0.0
chr6	142200000	142300000	0.38467	0.0
chr6	142300000	142400000	0.38648	0.0
chr6	142400000	142500000	0.3966	0.0
chr6	142500000	142600000	0.39082	0.0
chr6	142600000	142700000	0.39173	0.0
chr6	142700000	142800000	0.40075	0.0
chr6	142800000	142900000	0.40047	0.0
chr6	142900000	143000000	0.39473	0.0
chr6	143000000	143100000	0.398	0.0
chr6	143100000	143200000	0.4323	0.0
chr6	143200000	143300000	0.44814	0.0
chr6	143300000	143400000	0.41693	0.0
chr6	143400000	143500000	0.41629	0.0
chr6	143500000	143600000	0.42922	0.0
chr6	143600000	143700000	0.46282	0.0
chr6	143700000	143800000	0.45026	0.0
chr6	143800000	143900000	0.44442	0.0
chr6	143900000	144000000	0.45332	0.0
chr6	144000000	144100000	0.44639	0.0
chr6	144100000	144200000	0.47112	0.0
chr6	144200000	144300000	0.4784	0.0
chr6	144300000	144400000	0.46641	0.0
chr6	144400000	144500000	0.45945	0.0
chr6	144500000	144600000	0.44673	0.0
chr6	144600000	144700000	0.43198	0.0
chr6	144700000	144800000	0.42895	0.0
chr6	144800000	144900000	0.44414	0.0
chr6	144900000	145000000	0.44468	0.0
chr6	145000000	145100000	0.43152	0.0
chr6	145100000	145200000	0.42405	0.0
chr6	145200000	145300000	0.42175	0.0
chr6	145300000	145400000	0.41048	0.0
chr6	145400000	145500000	0.41984	0.0
chr6	145500000	145600000	0.42279	0.0
chr6	145600000	145700000	0.42893	0.0
chr6	145700000	145800000	0.41341	0.0
chr6	145800000	145900000	0.40531	0.0
chr6	145900000	146000000	0.41926	0.0
chr6	146000000	146100000	0.402	0.0
chr6	146100000	146200000	0.39029	0.0
chr6	146200000	146300000	0.38377	0.0
chr6	146300000	146400000	0.38465	0.0
chr6	146400000	146500000	0.37742	0.0
chr6	146500000	146600000	0.38042	0.0
chr6	146600000	146700000	0.3749	0.0
chr6	146700000	146800000	0.38196	0.0
chr6	146800000	146900000	0.38382	0.0
chr6	146900000	147000000	0.38606	0.0
chr6	147000000	147100000	0.38083	0.0
chr6	147100000	147156653	0.43907648315181896	0.0
chr7	0	100000	0.38641	0.0
chr7	100000	200000	0.38662	0.0
chr7	200000	300000	0.38596	0.0
chr7	300000	400000	0.3861	0.0
chr7	400000	500000	0.3822	0.0
chr7	500000	600000	0.41173	0.0
chr7	600000	700000	0.40928	0.0
chr7	700000	800000	0.41543	0.0
chr7	800000	900000	0.4322	0.0
chr7	900000	1000000	0.4278	0.0
chr7	1000000	1100000	0.43975	0.0
chr7	1100000	1200000	0.46509	0.0
chr7	1200000	1300000	0.48203	0.0
chr7	1300000	1400000	0.46857	0.0
chr7	1400000	1500000	0.49372	0.0
chr7	1500000	1600000	0.49097	0.0
chr7	1600000	1700000	0.47107	0.0
chr7	1700000	1800000	0.46718	0.0
chr7	1800000	1900000	0.44186	0.0
chr7	1900000	2000000	0.49683	0.0
chr7	2000000	2100000	0.41273	0.0
chr7	2100000	2200000	0.39805	0.0
chr7	2200000	2300000	0.40386	0.0
chr7	2300000	2400000	0.40121	0.0
chr7	2400000	2500000	0.39118	0.0
chr7	2500000	2600000	0.38313	0.0
chr7	2600000	2700000	0.38214	0.0
chr7	2700000	2800000	0.36326	0.0
chr7	2800000	2900000	0.36947	0.0
chr7	2900000	3000000	0.40625	0.0
chr7	3000000	3100000	0.40523	0.0
chr7	3100000	3200000	0.38347	0.0
chr7	3200000	3300000	0.36771	0.0
chr7	3300000	3400000	0.38607	0.0
chr7	3400000	3500000	0.38308	0.0
chr7	3500000	3600000	0.37542	0.0
chr7	3600000	3700000	0.39851	0.0
chr7	3700000	3800000	0.37485	0.0
chr7	3800000	3900000	0.37461	0.0
chr7	3900000	4000000	0.3738	0.0
chr7	4000000	4100000	0.39299	0.0
chr7	4100000	4200000	0.36855	0.0
chr7	4200000	4300000	0.37596	0.0
chr7	4300000	4400000	0.365	0.0
chr7	4400000	4500000	0.36729	0.0
chr7	4500000	4600000	0.38621	0.0
chr7	4600000	4700000	0.3939	0.0
chr7	4700000	4800000	0.38588	0.0
chr7	4800000	4900000	0.38298	0.0
chr7	4900000	5000000	0.36441	0.0
chr7	5000000	5100000	0.38435	0.0
chr7	5100000	5200000	0.36691	0.0
chr7	5200000	5300000	0.36855	0.0
chr7	5300000	5400000	0.38945	0.0
chr7	5400000	5500000	0.38638	0.0
chr7	5500000	5600000	0.383	0.0
chr7	5600000	5700000	0.36512	0.0
chr7	5700000	5800000	0.36924	0.0
chr7	5800000	5900000	0.37056	0.0
chr7	5900000	6000000	0.38633	0.0
chr7	6000000	6100000	0.36784	0.0
chr7	6100000	6200000	0.36962	0.0
chr7	6200000	6300000	0.37807	0.0
chr7	6300000	6400000	0.37801	0.0
chr7	6400000	6500000	0.37087	0.0
chr7	6500000	6600000	0.36164	0.0
chr7	6600000	6700000	0.37091	0.0
chr7	6700000	6800000	0.37123	0.0
chr7	6800000	6900000	0.36475	0.0
chr7	6900000	7000000	0.37482	0.0
chr7	7000000	7100000	0.36655	0.0
chr7	7100000	7200000	0.37906	0.0
chr7	7200000	7300000	0.38443	0.0
chr7	7300000	7400000	0.38742	0.0
chr7	7400000	7500000	0.37944	0.0
chr7	7500000	7600000	0.39633	0.0
chr7	7600000	7700000	0.3995	0.0
chr7	7700000	7800000	0.39629	0.0
chr7	7800000	7900000	0.41265	0.0
chr7	7900000	8000000	0.40866	0.0
chr7	8000000	8100000	0.42276	0.0
chr7	8100000	8200000	0.41455	0.0
chr7	8200000	8300000	0.40369	0.0
chr7	8300000	8400000	0.40874	0.0
chr7	8400000	8500000	0.40647	0.0
chr7	8500000	8600000	0.42289	0.0
chr7	8600000	8700000	0.43425	0.0
chr7	8700000	8800000	0.5225	0.0
chr7	8800000	8900000	0.54754	0.0
chr7	8900000	9000000	0.5441	0.0
chr7	9000000	9100000	0.55332	0.0
chr7	9100000	9200000	0.53996	0.0
chr7	9200000	9300000	0.5503	0.0
chr7	9300000	9400000	0.52591	0.0
chr7	9400000	9500000	0.54318	0.0
chr7	9500000	9600000	0.54731	0.0
chr7	9600000	9700000	0.52905	0.0
chr7	9700000	9800000	0.54926	0.0
chr7	9800000	9900000	0.5414	0.0
chr7	9900000	10000000	0.55065	0.0
chr7	10000000	10100000	0.56337	0.0
chr7	10100000	10200000	0.54003	0.0
chr7	10200000	10300000	0.56023	0.0
chr7	10300000	10400000	0.54942	0.0
chr7	10400000	10500000	0.54894	0.0
chr7	10500000	10600000	0.52972	0.0
chr7	10600000	10700000	0.54181	0.0
chr7	10700000	10800000	0.51595	0.0
chr7	10800000	10900000	0.46255	0.0
chr7	10900000	11000000	0.39494	0.0
chr7	11000000	11100000	0.40456	0.0
chr7	11100000	11200000	0.40254	0.0
chr7	11200000	11300000	0.39869	0.0
chr7	11300000	11400000	0.40099	0.0
chr7	11400000	11500000	0.40292	0.0
chr7	11500000	11600000	0.45372	0.0
chr7	11600000	11700000	0.45796	0.0
chr7	11700000	11800000	0.45642	0.0
chr7	11800000	11900000	0.49039	0.0
chr7	11900000	12000000	0.44423	0.0
chr7	12000000	12100000	0.48707	0.0
chr7	12100000	12200000	0.47551	0.0
chr7	12200000	12300000	0.4455	0.0
chr7	12300000	12400000	0.44702	0.0
chr7	12400000	12500000	0.41556	0.0
chr7	12500000	12600000	0.43819	0.0
chr7	12600000	12700000	0.45908	0.0
chr7	12700000	12800000	0.42917	0.0
chr7	12800000	12900000	0.41895	0.0
chr7	12900000	13000000	0.42736	0.0
chr7	13000000	13100000	0.42501	0.0
chr7	13100000	13200000	0.40601	0.0
chr7	13200000	13300000	0.40124	0.0
chr7	13300000	13400000	0.40404	0.0
chr7	13400000	13500000	0.40516	0.0
chr7	13500000	13600000	0.39734	0.0
chr7	13600000	13700000	0.3829	0.0
chr7	13700000	13800000	0.36955	0.0
chr7	13800000	13900000	0.37438	0.0
chr7	13900000	14000000	0.3757	0.0
chr7	14000000	14100000	0.38735	0.0
chr7	14100000	14200000	0.39129	0.0
chr7	14200000	14300000	0.37274	0.0
chr7	14300000	14400000	0.37156	0.0
chr7	14400000	14500000	0.39501	0.0
chr7	14500000	14600000	0.39231	0.0
chr7	14600000	14700000	0.3841	0.0
chr7	14700000	14800000	0.39434	0.0
chr7	14800000	14900000	0.38812	0.0
chr7	14900000	15000000	0.42515	0.0
chr7	15000000	15100000	0.45998	0.0
chr7	15100000	15200000	0.43807	0.0
chr7	15200000	15300000	0.45768	0.0
chr7	15300000	15400000	0.43365	0.0
chr7	15400000	15500000	0.4074	0.0
chr7	15500000	15600000	0.39133	0.0
chr7	15600000	15700000	0.36652	0.0
chr7	15700000	15800000	0.3803	0.0
chr7	15800000	15900000	0.4259	0.0
chr7	15900000	16000000	0.44658	0.0
chr7	16000000	16100000	0.38975	0.0
chr7	16100000	16200000	0.37818	0.0
chr7	16200000	16300000	0.38163	0.0
chr7	16300000	16400000	0.37682	0.0
chr7	16400000	16500000	0.43528	0.0
chr7	16500000	16600000	0.4294974874371859	0.005
chr7	16600000	16700000	0.42683	0.0
chr7	16700000	16800000	0.44349200316072696	0.00023
chr7	16800000	16900000	0.4223046092184369	0.002
chr7	16900000	17000000	0.44114477004425395	0.21137
chr7	17000000	17100000	0.44373343084377	0.01549
chr7	17100000	17200000	0.43041	0.0
chr7	17200000	17300000	0.41993	0.0
chr7	17300000	17400000	0.44515	0.0
chr7	17400000	17500000	0.4335	0.0
chr7	17500000	17600000	0.41279	0.0
chr7	17600000	17700000	0.36964	0.0
chr7	17700000	17800000	0.36876	0.0
chr7	17800000	17900000	0.36222	0.0
chr7	17900000	18000000	0.38260301507537686	0.005
chr7	18000000	18100000	0.37498	0.0
chr7	18100000	18200000	0.4164264264264264	0.001
chr7	18200000	18300000	0.38575	0.0
chr7	18300000	18400000	0.40733466933867735	0.002
chr7	18400000	18500000	0.43969	0.0
chr7	18500000	18600000	0.42354	0.0
chr7	18600000	18700000	0.44155	0.0
chr7	18700000	18800000	0.44329	0.0
chr7	18800000	18900000	0.436	0.0
chr7	18900000	19000000	0.42531	0.0
chr7	19000000	19100000	0.44553	0.0
chr7	19100000	19200000	0.44499	0.0
chr7	19200000	19300000	0.44766	0.0
chr7	19300000	19400000	0.45038	0.0
chr7	19400000	19500000	0.47461	0.0
chr7	19500000	19600000	0.46243	0.0
chr7	19600000	19700000	0.47645	0.0
chr7	19700000	19800000	0.44232	0.0
chr7	19800000	19900000	0.44842	0.0
chr7	19900000	20000000	0.48179	0.0
chr7	20000000	20100000	0.48156	0.0
chr7	20100000	20200000	0.47992	0.0
chr7	20200000	20300000	0.44842	0.0
chr7	20300000	20400000	0.4448	0.0
chr7	20400000	20500000	0.42176	0.0
chr7	20500000	20600000	0.42234	0.0
chr7	20600000	20700000	0.46227	0.0
chr7	20700000	20800000	0.46351	0.0
chr7	20800000	20900000	0.47874	0.0
chr7	20900000	21000000	0.46569	0.0
chr7	21000000	21100000	0.45285	0.0
chr7	21100000	21200000	0.47711	0.0
chr7	21200000	21300000	0.48505	0.0
chr7	21300000	21400000	0.44776	0.0
chr7	21400000	21500000	0.43592	0.0
chr7	21500000	21600000	0.44797	0.0
chr7	21600000	21700000	0.45099	0.0
chr7	21700000	21800000	0.45856	0.0
chr7	21800000	21900000	0.45717	0.0
chr7	21900000	22000000	0.46257	0.0
chr7	22000000	22100000	0.46745	0.0
chr7	22100000	22200000	0.45821	0.0
chr7	22200000	22300000	0.47149	0.0
chr7	22300000	22400000	0.4692	0.0
chr7	22400000	22500000	0.50274	0.0
chr7	22500000	22600000	0.4992	0.0
chr7	22600000	22700000	0.48098	0.0
chr7	22700000	22800000	0.47962	0.0
chr7	22800000	22900000	0.45633	0.0
chr7	22900000	23000000	0.45815	0.0
chr7	23000000	23100000	0.4706	0.0
chr7	23100000	23200000	0.48747	0.0
chr7	23200000	23300000	0.4569	0.0
chr7	23300000	23400000	0.44394	0.0
chr7	23400000	23500000	0.43088	0.0
chr7	23500000	23600000	0.42456	0.0
chr7	23600000	23700000	0.42597	0.0
chr7	23700000	23800000	0.43546	0.0
chr7	23800000	23900000	0.43436	0.0
chr7	23900000	24000000	0.42088	0.0
chr7	24000000	24100000	0.40889	0.0
chr7	24100000	24200000	0.43051	0.0
chr7	24200000	24300000	0.41223	0.0
chr7	24300000	24400000	0.41322	0.0
chr7	24400000	24500000	0.40797	0.0
chr7	24500000	24600000	0.43431	0.0
chr7	24600000	24700000	0.45778	0.0
chr7	24700000	24800000	0.42832	0.0
chr7	24800000	24900000	0.43134	0.0
chr7	24900000	25000000	0.43752	0.0
chr7	25000000	25100000	0.44967	0.0
chr7	25100000	25200000	0.42208	0.0
chr7	25200000	25300000	0.41197	0.0
chr7	25300000	25400000	0.41275	0.0
chr7	25400000	25500000	0.40768	0.0
chr7	25500000	25600000	0.42175	0.0
chr7	25600000	25700000	0.43064	0.0
chr7	25700000	25800000	0.43139	0.0
chr7	25800000	25900000	0.42539	0.0
chr7	25900000	26000000	0.42902	0.0
chr7	26000000	26100000	0.43033	0.0
chr7	26100000	26200000	0.4193	0.0
chr7	26200000	26300000	0.41331	0.0
chr7	26300000	26400000	0.4093	0.0
chr7	26400000	26500000	0.39802	0.0
chr7	26500000	26600000	0.39637	0.0
chr7	26600000	26700000	0.38991	0.0
chr7	26700000	26800000	0.39542	0.0
chr7	26800000	26900000	0.40677	0.0
chr7	26900000	27000000	0.41706	0.0
chr7	27000000	27100000	0.42806	0.0
chr7	27100000	27200000	0.42759	0.0
chr7	27200000	27300000	0.44569	0.0
chr7	27300000	27400000	0.44863	0.0
