seq	s	e	repeat_fraction
GRCr8:chr20	29300000	29400000	0.34899
GRCr8:chr20	29400000	29500000	0.35016
GRCr8:chr20	29500000	29600000	0.34979
GRCr8:chr20	29600000	29700000	0.36322
GRCr8:chr20	29700000	29800000	0.38792
GRCr8:chr20	29800000	29900000	0.37829
GRCr8:chr20	29900000	30000000	0.4247
GRCr8:chr20	30000000	30100000	0.47844
GRCr8:chr20	30100000	30200000	0.4316
GRCr8:chr20	30200000	30300000	0.51044
GRCr8:chr20	30300000	30400000	0.21959
GRCr8:chr20	30400000	30500000	0.33371
GRCr8:chr20	30500000	30600000	0.35773
GRCr8:chr20	30600000	30700000	0.42631
GRCr8:chr20	30700000	30800000	0.43098
GRCr8:chr20	30800000	30900000	0.38978
GRCr8:chr20	30900000	31000000	0.36071
GRCr8:chr20	31000000	31100000	0.4383
GRCr8:chr20	31100000	31200000	0.45034
GRCr8:chr20	31200000	31300000	0.52528
GRCr8:chr20	31300000	31400000	0.47331
GRCr8:chr20	31400000	31500000	0.57695
GRCr8:chr20	31500000	31600000	0.52196
GRCr8:chr20	31600000	31700000	0.57104
GRCr8:chr20	31700000	31800000	0.63659
GRCr8:chr20	31800000	31900000	0.61594
GRCr8:chr20	31900000	32000000	0.50454
GRCr8:chr20	32000000	32100000	0.52693
GRCr8:chr20	32100000	32200000	0.56497
GRCr8:chr20	32200000	32300000	0.49893
GRCr8:chr20	32300000	32400000	0.37686
GRCr8:chr20	32400000	32500000	0.60553
GRCr8:chr20	32500000	32600000	0.62705
GRCr8:chr20	32600000	32700000	0.33974
GRCr8:chr20	32700000	32800000	0.28934
GRCr8:chr20	32800000	32900000	0.29235
GRCr8:chr20	32900000	33000000	0.43973
GRCr8:chr20	33000000	33100000	0.56811
GRCr8:chr20	33100000	33200000	0.3997
GRCr8:chr20	33200000	33300000	0.4473
GRCr8:chr20	33300000	33400000	0.49437
GRCr8:chr20	33400000	33500000	0.40813
GRCr8:chr20	33500000	33600000	0.42692
GRCr8:chr20	33600000	33700000	0.5822
GRCr8:chr20	33700000	33800000	0.37838
GRCr8:chr20	33800000	33900000	0.30927
GRCr8:chr20	33900000	34000000	0.36374
GRCr8:chr20	34000000	34100000	0.39367
GRCr8:chr20	34100000	34200000	0.5934
GRCr8:chr20	34200000	34300000	0.46812
GRCr8:chr20	34300000	34400000	0.54506
GRCr8:chr20	34400000	34500000	0.48431
GRCr8:chr20	34500000	34600000	0.54445
GRCr8:chr20	34600000	34700000	0.54645
GRCr8:chr20	34700000	34800000	0.4205
GRCr8:chr20	34800000	34900000	0.55634
GRCr8:chr20	34900000	35000000	0.59774
GRCr8:chr20	35000000	35100000	0.54184
GRCr8:chr20	35100000	35200000	0.60832
GRCr8:chr20	35200000	35300000	0.65182
GRCr8:chr20	35300000	35400000	0.52446
GRCr8:chr20	35400000	35500000	0.5373
GRCr8:chr20	35500000	35600000	0.53718
GRCr8:chr20	35600000	35700000	0.48042
GRCr8:chr20	35700000	35800000	0.45583
GRCr8:chr20	35800000	35900000	0.47656
GRCr8:chr20	35900000	36000000	0.44646
GRCr8:chr20	36000000	36100000	0.43516
GRCr8:chr20	36100000	36200000	0.75329
GRCr8:chr20	36200000	36300000	0.64551
GRCr8:chr20	36300000	36400000	0.42868
GRCr8:chr20	36400000	36500000	0.53583
GRCr8:chr20	36500000	36600000	0.43672
GRCr8:chr20	36600000	36700000	0.36807
GRCr8:chr20	36700000	36800000	0.47286
GRCr8:chr20	36800000	36900000	0.38121
GRCr8:chr20	36900000	37000000	0.4234
GRCr8:chr20	37000000	37100000	0.47374
GRCr8:chr20	37100000	37200000	0.60216
GRCr8:chr20	37200000	37300000	0.59552
GRCr8:chr20	37300000	37400000	0.4472
GRCr8:chr20	37400000	37500000	0.51119
GRCr8:chr20	37500000	37600000	0.35245
GRCr8:chr20	37600000	37700000	0.46553
GRCr8:chr20	37700000	37800000	0.45932
GRCr8:chr20	37800000	37900000	0.40364
GRCr8:chr20	37900000	38000000	0.3683
GRCr8:chr20	38000000	38100000	0.30019
GRCr8:chr20	38100000	38200000	0.30719
GRCr8:chr20	38200000	38300000	0.41782
GRCr8:chr20	38300000	38400000	0.34423
GRCr8:chr20	38400000	38500000	0.26959
GRCr8:chr20	38500000	38600000	0.31962
GRCr8:chr20	38600000	38700000	0.48533
GRCr8:chr20	38700000	38800000	0.52938
GRCr8:chr20	38800000	38900000	0.42525
GRCr8:chr20	38900000	39000000	0.47195
GRCr8:chr20	39000000	39100000	0.56266
GRCr8:chr20	39100000	39200000	0.55596
GRCr8:chr20	39200000	39300000	0.43842
GRCr8:chr20	39300000	39400000	0.52305
GRCr8:chr20	39400000	39500000	0.53692
GRCr8:chr20	39500000	39600000	0.68595
GRCr8:chr20	39600000	39700000	0.44844
GRCr8:chr20	39700000	39800000	0.38815
GRCr8:chr20	39800000	39900000	0.31201
GRCr8:chr20	39900000	40000000	0.3824
GRCr8:chr20	40000000	40100000	0.52029
GRCr8:chr20	40100000	40200000	0.44709
GRCr8:chr20	40200000	40300000	0.50951
GRCr8:chr20	40300000	40400000	0.44044
GRCr8:chr20	40400000	40500000	0.58827
GRCr8:chr20	40500000	40600000	0.56517
GRCr8:chr20	40600000	40700000	0.62012
GRCr8:chr20	40700000	40800000	0.6276
GRCr8:chr20	40800000	40900000	0.55949
GRCr8:chr20	40900000	41000000	0.57263
GRCr8:chr20	41000000	41100000	0.53601
GRCr8:chr20	41100000	41200000	0.52292
GRCr8:chr20	41200000	41300000	0.67337
GRCr8:chr20	41300000	41400000	0.56913
GRCr8:chr20	41400000	41500000	0.53125
GRCr8:chr20	41500000	41600000	0.54782
GRCr8:chr20	41600000	41700000	0.28408
GRCr8:chr20	41700000	41800000	0.24431
GRCr8:chr20	41800000	41900000	0.43541
GRCr8:chr20	41900000	42000000	0.42042
GRCr8:chr20	42000000	42100000	0.64034
GRCr8:chr20	42100000	42200000	0.47844
GRCr8:chr20	42200000	42300000	0.39699
GRCr8:chr20	42300000	42400000	0.44386
GRCr8:chr20	42400000	42500000	0.31474
GRCr8:chr20	42500000	42600000	0.50167
GRCr8:chr20	42600000	42700000	0.31601
GRCr8:chr20	42700000	42800000	0.31769
GRCr8:chr20	42800000	42900000	0.51269
GRCr8:chr20	42900000	43000000	0.49826
GRCr8:chr20	43000000	43100000	0.53866
GRCr8:chr20	43100000	43200000	0.55239
GRCr8:chr20	43200000	43300000	0.36579
GRCr8:chr20	43300000	43400000	0.50735
GRCr8:chr20	43400000	43500000	0.47766
GRCr8:chr20	43500000	43600000	0.52411
GRCr8:chr20	43600000	43700000	0.57429
GRCr8:chr20	43700000	43800000	0.57162
GRCr8:chr20	43800000	43900000	0.6298
GRCr8:chr20	43900000	44000000	0.29697
GRCr8:chr20	44000000	44100000	0.27868
GRCr8:chr20	44100000	44200000	0.35423
GRCr8:chr20	44200000	44300000	0.39462
GRCr8:chr20	44300000	44400000	0.22403
GRCr8:chr20	44400000	44500000	0.16409
GRCr8:chr20	44500000	44600000	0.31907
GRCr8:chr20	44600000	44700000	0.31949
GRCr8:chr20	44700000	44800000	0.40534
GRCr8:chr20	44800000	44900000	0.51545
GRCr8:chr20	44900000	45000000	0.53454
GRCr8:chr20	45000000	45100000	0.39756
GRCr8:chr20	45100000	45200000	0.52107
GRCr8:chr20	45200000	45300000	0.50962
GRCr8:chr20	45300000	45400000	0.51366
GRCr8:chr20	45400000	45500000	0.31205
GRCr8:chr20	45500000	45600000	0.2533
GRCr8:chr20	45600000	45700000	0.3284
GRCr8:chr20	45700000	45800000	0.40373
GRCr8:chr20	45800000	45900000	0.36502
GRCr8:chr20	45900000	46000000	0.32242
GRCr8:chr20	46000000	46100000	0.3532
GRCr8:chr20	46100000	46200000	0.39966
GRCr8:chr20	46200000	46300000	0.35364
GRCr8:chr20	46300000	46400000	0.22189
GRCr8:chr20	46400000	46500000	0.19869
GRCr8:chr20	46500000	46600000	0.37292
GRCr8:chr20	46600000	46700000	0.38003
GRCr8:chr20	46700000	46800000	0.3937
GRCr8:chr20	46800000	46900000	0.38369
GRCr8:chr20	46900000	47000000	0.26734
GRCr8:chr20	47000000	47100000	0.32774
GRCr8:chr20	47100000	47200000	0.40769
GRCr8:chr20	47200000	47300000	0.30328
GRCr8:chr20	47300000	47400000	0.26302
GRCr8:chr20	47400000	47500000	0.46628
GRCr8:chr20	47500000	47600000	0.47805
GRCr8:chr20	47600000	47700000	0.34813
GRCr8:chr20	47700000	47800000	0.46855
GRCr8:chr20	47800000	47900000	0.41455
GRCr8:chr20	47900000	48000000	0.37976
GRCr8:chr20	48000000	48100000	0.24505
GRCr8:chr20	48100000	48200000	0.2348
GRCr8:chr20	48200000	48300000	0.47624
GRCr8:chr20	48300000	48400000	0.36333
GRCr8:chr20	48400000	48500000	0.34154
GRCr8:chr20	48500000	48600000	0.46254
GRCr8:chr20	48600000	48700000	0.47505
GRCr8:chr20	48700000	48800000	0.42212
GRCr8:chr20	48800000	48900000	0.42545
GRCr8:chr20	48900000	49000000	0.40223
GRCr8:chr20	49000000	49100000	0.31091
GRCr8:chr20	49100000	49200000	0.42905
GRCr8:chr20	49200000	49300000	0.60571
GRCr8:chr20	49300000	49400000	0.71204
GRCr8:chr20	49400000	49500000	0.2688
GRCr8:chr20	49500000	49600000	0.19897
GRCr8:chr20	49600000	49700000	0.44174
GRCr8:chr20	49700000	49800000	0.30745
GRCr8:chr20	49800000	49900000	0.26763
GRCr8:chr20	49900000	50000000	0.30948
GRCr8:chr20	50000000	50100000	0.3145
GRCr8:chr20	50100000	50200000	0.31996
GRCr8:chr20	50200000	50300000	0.52797
GRCr8:chr20	50300000	50400000	0.45323
GRCr8:chr20	50400000	50500000	0.34544
GRCr8:chr20	50500000	50600000	0.50541
GRCr8:chr20	50600000	50700000	0.43597
GRCr8:chr20	50700000	50800000	0.60834
GRCr8:chr20	50800000	50900000	0.39697
GRCr8:chr20	50900000	51000000	0.56536
GRCr8:chr20	51000000	51100000	0.39602
GRCr8:chr20	51100000	51200000	0.58686
GRCr8:chr20	51200000	51300000	0.35588
GRCr8:chr20	51300000	51400000	0.4792
GRCr8:chr20	51400000	51500000	0.44474
GRCr8:chr20	51500000	51600000	0.60266
GRCr8:chr20	51600000	51700000	0.48554
GRCr8:chr20	51700000	51800000	0.57669
GRCr8:chr20	51800000	51900000	0.55664
GRCr8:chr20	51900000	52000000	0.58327
GRCr8:chr20	52000000	52100000	0.58242
GRCr8:chr20	52100000	52200000	0.66971
GRCr8:chr20	52200000	52300000	0.56622
GRCr8:chr20	52300000	52400000	0.57582
GRCr8:chr20	52400000	52500000	0.6724
GRCr8:chr20	52500000	52600000	0.60816
GRCr8:chr20	52600000	52700000	0.55671
GRCr8:chr20	52700000	52800000	0.55895
GRCr8:chr20	52800000	52900000	0.64672
GRCr8:chr20	52900000	53000000	0.5152
GRCr8:chr20	53000000	53100000	0.55236
GRCr8:chr20	53100000	53200000	0.59206
GRCr8:chr20	53200000	53300000	0.6474
GRCr8:chr20	53300000	53400000	0.66517
GRCr8:chr20	53400000	53500000	0.67187
GRCr8:chr20	53500000	53600000	0.7804
GRCr8:chr20	53600000	53700000	0.75798
GRCr8:chr20	53700000	53800000	0.37129
GRCr8:chr20	53800000	53900000	0.41948
GRCr8:chr20	53900000	54000000	0.5253
GRCr8:chr20	54000000	54100000	0.38465
GRCr8:chr20	54100000	54200000	0.47378
GRCr8:chr20	54200000	54300000	0.40134
GRCr8:chr20	54300000	54400000	0.35317
GRCr8:chr20	54400000	54500000	0.41737
GRCr8:chr20	54500000	54600000	0.67828
GRCr8:chr20	54600000	54700000	0.65593
GRCr8:chr20	54700000	54800000	0.43979
GRCr8:chr20	54800000	54900000	0.72122
GRCr8:chr20	54900000	55000000	0.66366
GRCr8:chr20	55000000	55100000	0.74957
GRCr8:chr20	55100000	55200000	0.42659
GRCr8:chr20	55200000	55300000	0.32371
GRCr8:chr20	55300000	55400000	0.45358
GRCr8:chr20	55400000	55500000	0.31442
GRCr8:chr20	55500000	55600000	0.56574
GRCr8:chr20	55600000	55700000	0.57132
GRCr8:chr20	55700000	55800000	0.42486
GRCr8:chr20	55800000	55900000	0.73059
GRCr8:chr20	55900000	56000000	0.67872
GRCr8:chr20	56000000	56021148	0.55064308681672
GRCr8:chr3	0	100000	0.37399
GRCr8:chr3	100000	200000	0.11872
GRCr8:chr3	200000	300000	0.67062
GRCr8:chr3	300000	400000	0.49774
GRCr8:chr3	400000	500000	0.45654
GRCr8:chr3	500000	600000	0.32909
GRCr8:chr3	600000	700000	0.56713
GRCr8:chr3	700000	800000	0.54539
GRCr8:chr3	800000	900000	0.39356
GRCr8:chr3	900000	1000000	0.51499
GRCr8:chr3	1000000	1100000	0.49431
GRCr8:chr3	1100000	1200000	0.00874
GRCr8:chr3	1300000	1400000	0.06633
GRCr8:chr3	1400000	1500000	0.54547
GRCr8:chr3	1500000	1600000	0.44082
GRCr8:chr3	1600000	1700000	0.44994
GRCr8:chr3	1700000	1800000	0.47396
GRCr8:chr3	1800000	1900000	0.50743
GRCr8:chr3	1900000	2000000	0.44429
GRCr8:chr3	2000000	2100000	0.48998
GRCr8:chr3	2100000	2200000	0.57886
GRCr8:chr3	2200000	2300000	0.57625
GRCr8:chr3	2300000	2400000	0.57906
GRCr8:chr3	2400000	2500000	0.48603
GRCr8:chr3	2500000	2600000	0.47322
GRCr8:chr3	2600000	2700000	0.43463
GRCr8:chr3	2700000	2800000	0.56875
GRCr8:chr3	2800000	2900000	0.49066
GRCr8:chr3	2900000	3000000	0.43954
GRCr8:chr3	3000000	3100000	0.50177
GRCr8:chr3	3100000	3200000	0.49357
GRCr8:chr3	3200000	3300000	0.49406
GRCr8:chr3	3300000	3400000	0.48266
GRCr8:chr3	3400000	3500000	0.46187
GRCr8:chr3	3500000	3600000	0.38458
GRCr8:chr3	3600000	3700000	0.52839
GRCr8:chr3	3700000	3800000	0.59066
GRCr8:chr3	3800000	3900000	0.61322
GRCr8:chr3	3900000	4000000	0.48655
GRCr8:chr3	4000000	4100000	0.44468
GRCr8:chr3	4100000	4200000	0.50143
GRCr8:chr3	4200000	4300000	0.50518
GRCr8:chr3	4300000	4400000	0.24799
GRCr8:chr3	4400000	4500000	0.51365
GRCr8:chr3	4500000	4600000	0.47112
GRCr8:chr3	4600000	4700000	0.49132
GRCr8:chr3	4700000	4800000	0.41388
GRCr8:chr3	4800000	4900000	0.56968
GRCr8:chr3	4900000	5000000	0.51842
GRCr8:chr3	5000000	5100000	0.39638
GRCr8:chr3	5100000	5200000	0.41565
GRCr8:chr3	5500000	5600000	0.21127
GRCr8:chr3	5600000	5700000	0.6328
GRCr8:chr3	5700000	5800000	0.28475
GRCr8:chr3	5800000	5900000	0.07062
GRCr8:chr3	5900000	6000000	0.18034
GRCr8:chr3	6000000	6100000	0.61692
GRCr8:chr3	6100000	6200000	0.50703
GRCr8:chr3	6200000	6300000	0.39598
GRCr8:chr3	6300000	6400000	0.23886
GRCr8:chr3	6400000	6500000	0.49655
GRCr8:chr3	6500000	6600000	0.58253
GRCr8:chr3	6600000	6700000	0.45605
GRCr8:chr3	6700000	6800000	0.45117
GRCr8:chr3	6800000	6900000	0.51099
GRCr8:chr3	6900000	7000000	0.19795
GRCr8:chr3	7100000	7200000	0.15338
GRCr8:chr3	7200000	7300000	0.50526
GRCr8:chr3	7300000	7400000	0.49252
GRCr8:chr3	7400000	7500000	0.4476
GRCr8:chr3	7500000	7600000	0.43656
GRCr8:chr3	7600000	7700000	0.61561
GRCr8:chr3	7700000	7800000	0.59457
GRCr8:chr3	7800000	7900000	0.51988
GRCr8:chr3	7900000	8000000	0.62011
GRCr8:chr3	8000000	8100000	0.37742
GRCr8:chr3	8100000	8200000	0.46809
GRCr8:chr3	8200000	8300000	0.49496
GRCr8:chr3	8300000	8400000	0.44317
GRCr8:chr3	8400000	8500000	0.46075
GRCr8:chr3	8500000	8600000	0.53263
GRCr8:chr3	8600000	8700000	0.24916
GRCr8:chr3	8800000	8900000	0.15907
GRCr8:chr3	8900000	9000000	0.50939
GRCr8:chr3	9000000	9100000	0.36964
GRCr8:chr3	9200000	9300000	0.15175
GRCr8:chr3	9300000	9400000	0.43778
GRCr8:chr3	9400000	9500000	0.51965
GRCr8:chr3	9500000	9600000	0.47324
GRCr8:chr3	9600000	9700000	0.46842
GRCr8:chr3	9700000	9800000	0.39922
GRCr8:chr3	9800000	9900000	0.55129
GRCr8:chr3	9900000	10000000	0.40302
GRCr8:chr3	10000000	10100000	0.4976
GRCr8:chr3	10100000	10200000	0.49643
GRCr8:chr3	10200000	10300000	0.32291
GRCr8:chr3	10300000	10400000	0.5023
GRCr8:chr3	10400000	10500000	0.53174
GRCr8:chr3	10500000	10600000	0.41985
GRCr8:chr3	10600000	10700000	0.52635
GRCr8:chr3	10700000	10800000	0.59156
GRCr8:chr3	10800000	10900000	0.61006
GRCr8:chr3	10900000	11000000	0.48706
GRCr8:chr3	11000000	11100000	0.39039
GRCr8:chr3	11100000	11200000	0.44965
GRCr8:chr3	11200000	11300000	0.50574
GRCr8:chr3	11300000	11400000	0.49669
GRCr8:chr3	11400000	11500000	0.48094
GRCr8:chr3	11500000	11600000	0.43621
GRCr8:chr3	11600000	11700000	0.43656
GRCr8:chr3	11700000	11800000	0.4947
GRCr8:chr3	11800000	11900000	0.54442
GRCr8:chr3	11900000	12000000	0.45413
GRCr8:chr3	12000000	12100000	0.45874
GRCr8:chr3	12100000	12200000	0.48746
GRCr8:chr3	12200000	12300000	0.59676
GRCr8:chr3	12300000	12400000	0.56366
GRCr8:chr3	12400000	12500000	0.5665
GRCr8:chr3	12500000	12600000	0.50354
GRCr8:chr3	12600000	12700000	0.46222
GRCr8:chr3	12700000	12800000	0.47923
GRCr8:chr3	12800000	12900000	0.45828
GRCr8:chr3	12900000	13000000	0.4956
GRCr8:chr3	13000000	13100000	0.53315
GRCr8:chr3	13100000	13200000	0.58981
GRCr8:chr3	13200000	13300000	0.40053
GRCr8:chr3	13300000	13400000	0.46862
GRCr8:chr3	13400000	13500000	0.51357
GRCr8:chr3	13500000	13600000	0.45001
GRCr8:chr3	13600000	13700000	0.55901
GRCr8:chr3	13700000	13800000	0.50071
GRCr8:chr3	13800000	13900000	0.46165
GRCr8:chr3	13900000	14000000	0.4786
GRCr8:chr3	14000000	14100000	0.54789
GRCr8:chr3	14100000	14200000	0.42747
GRCr8:chr3	14200000	14300000	0.5446
GRCr8:chr3	14300000	14400000	0.44958
GRCr8:chr3	14400000	14500000	0.39853
GRCr8:chr3	14500000	14600000	0.50204
GRCr8:chr3	14600000	14700000	0.5244
GRCr8:chr3	14700000	14800000	0.57019
GRCr8:chr3	14800000	14900000	0.61919
GRCr8:chr3	14900000	15000000	0.50299
GRCr8:chr3	15000000	15100000	0.56322
GRCr8:chr3	15100000	15200000	0.62641
GRCr8:chr3	15200000	15300000	0.62327
GRCr8:chr3	15300000	15400000	0.50463
GRCr8:chr3	15400000	15500000	0.504
GRCr8:chr3	15500000	15600000	0.43519
GRCr8:chr3	15600000	15700000	0.4497
GRCr8:chr3	15700000	15800000	0.41336
GRCr8:chr3	15800000	15900000	0.59233
GRCr8:chr3	15900000	16000000	0.45193
GRCr8:chr3	16000000	16100000	0.64096
GRCr8:chr3	16100000	16200000	0.49846
GRCr8:chr3	16200000	16300000	0.5144
GRCr8:chr3	16300000	16400000	0.37914
GRCr8:chr3	16400000	16500000	0.48914
GRCr8:chr3	16500000	16600000	0.39769
GRCr8:chr3	16600000	16700000	0.5666
GRCr8:chr3	16700000	16800000	0.55961
GRCr8:chr3	16800000	16900000	0.575
GRCr8:chr3	16900000	17000000	0.52708
GRCr8:chr3	17000000	17100000	0.43352
GRCr8:chr3	17100000	17200000	0.39826
GRCr8:chr3	17200000	17300000	0.49178
GRCr8:chr3	17300000	17400000	0.4798
GRCr8:chr3	17400000	17500000	0.6024
GRCr8:chr3	17500000	17600000	0.5713
GRCr8:chr3	17600000	17700000	0.13544
GRCr8:chr3	17700000	17800000	0.17509
GRCr8:chr3	17800000	17900000	0.57855
GRCr8:chr3	17900000	18000000	0.51142
GRCr8:chr3	18000000	18100000	0.37894
GRCr8:chr3	18100000	18200000	0.44761
GRCr8:chr3	18200000	18300000	0.46052
GRCr8:chr3	18300000	18400000	0.49722
GRCr8:chr3	18400000	18500000	0.4593
GRCr8:chr3	18500000	18600000	0.51576
GRCr8:chr3	18600000	18700000	0.62292
GRCr8:chr3	18700000	18800000	0.5594
GRCr8:chr3	18800000	18900000	0.42771
GRCr8:chr3	18900000	19000000	0.40078
GRCr8:chr3	19000000	19100000	0.46955
GRCr8:chr3	19100000	19200000	0.52565
GRCr8:chr3	19200000	19300000	0.4806
GRCr8:chr3	19300000	19400000	0.64285
GRCr8:chr3	19400000	19500000	0.53019
GRCr8:chr3	19500000	19600000	0.44498
GRCr8:chr3	19600000	19700000	0.48894
GRCr8:chr3	19700000	19800000	0.60012
GRCr8:chr3	19800000	19900000	0.45573
GRCr8:chr3	19900000	20000000	0.71041
GRCr8:chr3	20000000	20100000	0.53439
GRCr8:chr3	20100000	20200000	0.53138
GRCr8:chr3	20200000	20300000	0.49155
GRCr8:chr3	20300000	20400000	0.41361
GRCr8:chr3	20400000	20500000	0.46022
GRCr8:chr3	20500000	20600000	0.46333
GRCr8:chr3	20600000	20700000	0.50554
GRCr8:chr3	20700000	20800000	0.61736
GRCr8:chr3	20800000	20900000	0.47559
GRCr8:chr3	20900000	21000000	0.21252
GRCr8:chr3	21000000	21100000	0.43868
GRCr8:chr3	21100000	21200000	0.34971
GRCr8:chr3	21200000	21300000	0.61759
GRCr8:chr3	21300000	21400000	0.48999
GRCr8:chr3	21400000	21500000	0.50442
GRCr8:chr3	21500000	21600000	0.60484
GRCr8:chr3	21600000	21700000	0.73709
GRCr8:chr3	21700000	21800000	0.65562
GRCr8:chr3	21800000	21900000	0.62051
GRCr8:chr3	21900000	22000000	0.73115
GRCr8:chr3	22000000	22100000	0.51343
GRCr8:chr3	22100000	22200000	0.54827
GRCr8:chr3	22200000	22300000	0.55883
GRCr8:chr3	22300000	22400000	0.40957
GRCr8:chr3	22400000	22500000	0.46806
GRCr8:chr3	22500000	22600000	0.79688
GRCr8:chr3	22600000	22700000	0.53359
GRCr8:chr3	22700000	22800000	0.34987
GRCr8:chr3	22800000	22900000	0.5186
GRCr8:chr3	22900000	23000000	0.3342
GRCr8:chr3	23000000	23100000	0.63142
GRCr8:chr3	23100000	23200000	0.52948
GRCr8:chr3	23200000	23300000	0.4551
GRCr8:chr3	23300000	23400000	0.67226
GRCr8:chr3	23400000	23500000	0.36014
GRCr8:chr3	23500000	23600000	0.49809
GRCr8:chr3	23600000	23700000	0.04822
GRCr8:chr3	23700000	23800000	0.12141
GRCr8:chr3	23800000	23900000	0.18357
GRCr8:chr3	23900000	24000000	0.42222
GRCr8:chr3	24000000	24100000	0.46821
GRCr8:chr3	24100000	24200000	0.5219
GRCr8:chr3	24200000	24300000	0.62308
GRCr8:chr3	24300000	24400000	0.09817
GRCr8:chr3	24400000	24500000	0.51777
GRCr8:chr3	24500000	24600000	0.71799
GRCr8:chr3	24600000	24700000	0.5275
GRCr8:chr3	24700000	24800000	0.45593
GRCr8:chr3	24800000	24900000	0.59648
GRCr8:chr3	24900000	25000000	0.31374
GRCr8:chr3	25000000	25100000	0.45864
GRCr8:chr3	25100000	25200000	0.49
GRCr8:chr3	25200000	25300000	0.60523
GRCr8:chr3	25300000	25400000	0.66196
GRCr8:chr3	25400000	25500000	0.3885
GRCr8:chr3	25500000	25600000	0.31562
GRCr8:chr3	25600000	25700000	0.22099
GRCr8:chr3	25700000	25800000	0.43716
GRCr8:chr3	25800000	25900000	0.49419
GRCr8:chr3	25900000	26000000	0.38075
GRCr8:chr3	26000000	26100000	0.45709
GRCr8:chr3	26100000	26200000	0.63727
GRCr8:chr3	26200000	26300000	0.81939
GRCr8:chr3	26300000	26400000	0.80632
GRCr8:chr3	26400000	26500000	0.78792
GRCr8:chr3	26500000	26600000	0.70087
GRCr8:chr3	26600000	26700000	0.75565
GRCr8:chr3	26700000	26800000	0.75831
GRCr8:chr3	26800000	26900000	0.81484
GRCr8:chr3	26900000	27000000	0.68928
GRCr8:chr3	27000000	27100000	0.82333
GRCr8:chr3	27100000	27200000	0.73807
GRCr8:chr3	27200000	27300000	0.66365
GRCr8:chr3	27300000	27400000	0.73514
GRCr8:chr3	27400000	27500000	0.48081
GRCr8:chr3	27500000	27600000	0.19391
GRCr8:chr3	27600000	27700000	0.20991
GRCr8:chr3	27700000	27800000	0.39588
GRCr8:chr3	27800000	27900000	0.24222
GRCr8:chr3	27900000	28000000	0.39174
GRCr8:chr3	28000000	28100000	0.42451
GRCr8:chr3	28100000	28200000	0.42079
GRCr8:chr3	28200000	28300000	0.36068
GRCr8:chr3	28300000	28400000	0.3339
GRCr8:chr3	28400000	28500000	0.18403
GRCr8:chr3	28500000	28600000	0.28205
GRCr8:chr3	28600000	28700000	0.24276
GRCr8:chr3	28700000	28800000	0.27859
GRCr8:chr3	28800000	28900000	0.25117
GRCr8:chr3	28900000	29000000	0.33597
GRCr8:chr3	29000000	29100000	0.28631
GRCr8:chr3	29100000	29200000	0.20059
GRCr8:chr3	29200000	29300000	0.25793
GRCr8:chr3	29300000	29400000	0.25146
GRCr8:chr3	29400000	29500000	0.20375
GRCr8:chr3	29500000	29600000	0.16988
GRCr8:chr3	29600000	29700000	0.17605
GRCr8:chr3	29700000	29800000	0.20686
GRCr8:chr3	29800000	29900000	0.34194
GRCr8:chr3	29900000	30000000	0.54758
GRCr8:chr3	30000000	30100000	0.80945
GRCr8:chr3	30100000	30200000	0.63217
GRCr8:chr3	30200000	30300000	0.65667
GRCr8:chr3	30300000	30400000	0.63333
GRCr8:chr3	30400000	30500000	0.6657
GRCr8:chr3	30500000	30600000	0.50859
GRCr8:chr3	30600000	30700000	0.31811
GRCr8:chr3	30700000	30800000	0.28323
GRCr8:chr3	30800000	30900000	0.17357
GRCr8:chr3	30900000	31000000	0.24619
GRCr8:chr3	31000000	31100000	0.21753
GRCr8:chr3	31100000	31200000	0.25774
GRCr8:chr3	31200000	31300000	0.42403
GRCr8:chr3	31300000	31400000	0.2783
GRCr8:chr3	31400000	31500000	0.09546
GRCr8:chr3	31500000	31600000	0.39296
GRCr8:chr3	31600000	31700000	0.17399
GRCr8:chr3	31700000	31800000	0.25036
GRCr8:chr3	31800000	31900000	0.32739
GRCr8:chr3	31900000	32000000	0.22772
GRCr8:chr3	32000000	32100000	0.33043
GRCr8:chr3	32100000	32200000	0.32986
GRCr8:chr3	32200000	32300000	0.35446
GRCr8:chr3	32300000	32400000	0.33509
GRCr8:chr3	32400000	32500000	0.27294
GRCr8:chr3	32500000	32600000	0.27415
GRCr8:chr3	32600000	32700000	0.24567
GRCr8:chr3	32700000	32800000	0.3281
GRCr8:chr3	32800000	32900000	0.34965
GRCr8:chr3	32900000	33000000	0.26204
GRCr8:chr3	33000000	33100000	0.26266
GRCr8:chr3	33100000	33200000	0.15357
GRCr8:chr3	33200000	33300000	0.38521
GRCr8:chr3	33300000	33400000	0.21276
GRCr8:chr3	33400000	33500000	0.35495
GRCr8:chr3	33500000	33600000	0.34186
GRCr8:chr3	33600000	33700000	0.34302
GRCr8:chr3	33700000	33800000	0.32932
GRCr8:chr3	33800000	33900000	0.47422
GRCr8:chr3	33900000	34000000	0.35891
GRCr8:chr3	34000000	34100000	0.27493
GRCr8:chr3	34100000	34200000	0.34448
GRCr8:chr3	34200000	34300000	0.43319
GRCr8:chr3	34300000	34400000	0.30236
GRCr8:chr3	34400000	34500000	0.4563
GRCr8:chr3	34500000	34600000	0.34193
GRCr8:chr3	34600000	34700000	0.41514
